Results
version=1
nRows=664
nColumns=57
inDegrees=yes
endheader
time	pelvis_tilt	pelvis_tx	pelvis_ty	hip_flexion_r	knee_angle_r	ankle_angle_r	hip_flexion_l	knee_angle_l	ankle_angle_l	lumbar_extension	pelvis_tilt_u	pelvis_tx_u	pelvis_ty_u	hip_flexion_r_u	knee_angle_r_u	ankle_angle_r_u	hip_flexion_l_u	knee_angle_l_u	ankle_angle_l_u	lumbar_extension_u	hamstrings_r.activation	hamstrings_r.fiber_length	bifemsh_r.activation	bifemsh_r.fiber_length	glut_max_r.activation	glut_max_r.fiber_length	iliopsoas_r.activation	iliopsoas_r.fiber_length	rect_fem_r.activation	rect_fem_r.fiber_length	vasti_r.activation	vasti_r.fiber_length	gastroc_r.activation	gastroc_r.fiber_length	soleus_r.activation	soleus_r.fiber_length	tib_ant_r.activation	tib_ant_r.fiber_length	hamstrings_l.activation	hamstrings_l.fiber_length	bifemsh_l.activation	bifemsh_l.fiber_length	glut_max_l.activation	glut_max_l.fiber_length	iliopsoas_l.activation	iliopsoas_l.fiber_length	rect_fem_l.activation	rect_fem_l.fiber_length	vasti_l.activation	vasti_l.fiber_length	gastroc_l.activation	gastroc_l.fiber_length	soleus_l.activation	soleus_l.fiber_length	tib_ant_l.activation	tib_ant_l.fiber_length
      1.15245121	     47.02921713	     -0.03075021	     -6.38954089	     -4.85545272	      3.42151575	    -25.78164957	     -4.85545272	      3.42151575	    -25.78164957	    -64.53398269	      8.78229306	      0.00480419	    -11.28450665	    -18.94748872	     22.62486125	    -10.88844422	    -18.94748872	     22.62486125	    -10.88844422	     -7.46213705	      0.01000001	      0.10281355	      0.01000001	      0.19025874	      0.01000001	      0.13786341	      0.01000001	      0.11005667	      0.01000001	      0.11523945	      0.01000001	      0.07413625	      0.01000001	      0.07165297	      0.01000001	      0.02720152	      0.01000001	      0.09914267	      0.01000001	      0.10281355	      0.01000001	      0.19025874	      0.01000001	      0.13786341	      0.01000001	      0.11005667	      0.01000001	      0.11523945	      0.01000001	      0.07413625	      0.01000001	      0.07165297	      0.01000001	      0.02720152	      0.01000001	      0.09914267
      1.15494042	     47.05090547	     -0.03073821	     -6.41766116	     -4.90232123	      3.47758021	    -25.80865190	     -4.90232123	      3.47758021	    -25.80865190	    -64.55238799	      8.64384068	      0.00483331	    -11.30917324	    -18.71021787	     22.42135413	    -10.80717218	    -18.71021787	     22.42135413	    -10.80717218	     -7.32618930	      0.01000001	      0.10279222	      0.01000001	      0.19027454	      0.01000001	      0.13781548	      0.01000001	      0.11008846	      0.01000001	      0.11522659	      0.01000001	      0.07408933	      0.01000001	      0.07165104	      0.01000001	      0.02718494	      0.01000001	      0.09916021	      0.01000001	      0.10279222	      0.01000001	      0.19027454	      0.01000001	      0.13781548	      0.01000001	      0.11008846	      0.01000001	      0.11522659	      0.01000001	      0.07408933	      0.01000001	      0.07165104	      0.01000001	      0.02718494	      0.01000001	      0.09916021
      1.15835827	     47.08012688	     -0.03072163	     -6.45637199	     -4.96571713	      3.55373674	    -25.84539694	     -4.96571713	      3.55373674	    -25.84539694	    -64.57711192	      8.45567096	      0.00487180	    -11.34303823	    -18.38681841	     22.14207093	    -10.69343909	    -18.38681841	     22.14207093	    -10.69343909	     -7.14160532	      0.01000001	      0.10276351	      0.01000001	      0.19029800	      0.01000001	      0.13775067	      0.01000001	      0.11013144	      0.01000001	      0.11520902	      0.01000001	      0.07402569	      0.01000001	      0.07164837	      0.01000001	      0.02716240	      0.01000001	      0.09918407	      0.01000001	      0.10276351	      0.01000001	      0.19029800	      0.01000001	      0.13775067	      0.01000001	      0.11013144	      0.01000001	      0.11520902	      0.01000001	      0.07402569	      0.01000001	      0.07164837	      0.01000001	      0.02716240	      0.01000001	      0.09918407
      1.16077832	     47.10043099	     -0.03070980	     -6.48385172	     -5.00994067	      3.60708528	    -25.87118012	     -5.00994067	      3.60708528	    -25.87118012	    -64.59423903	      8.32455375	      0.00489830	    -11.36701265	    -18.16133853	     21.94720598	    -10.61491775	    -18.16133853	     21.94720598	    -10.61491775	     -7.01306088	      0.01000001	      0.10274357	      0.01000001	      0.19031199	      0.01000001	      0.13770545	      0.01000001	      0.11016142	      0.01000001	      0.11519663	      0.01000001	      0.07398118	      0.01000001	      0.07164646	      0.01000001	      0.02714660	      0.01000001	      0.09920080	      0.01000001	      0.10274357	      0.01000001	      0.19031199	      0.01000001	      0.13770545	      0.01000001	      0.11016142	      0.01000001	      0.11519663	      0.01000001	      0.07398118	      0.01000001	      0.07164646	      0.01000001	      0.02714660	      0.01000001	      0.09920080
      1.16319837	     47.12041904	     -0.03069792	     -6.51138947	     -5.05361995	      3.65996195	    -25.89677133	     -5.05361995	      3.65996195	    -25.89677133	    -64.61105643	      8.19433889	      0.00492383	    -11.39098537	    -17.93670671	     21.75159293	    -10.53416491	    -17.93670671	     21.75159293	    -10.53416492	     -6.88552057	      0.01000001	      0.10272396	      0.01000001	      0.19032814	      0.01000001	      0.13766079	      0.01000001	      0.11019102	      0.01000001	      0.11518429	      0.01000001	      0.07393711	      0.01000001	      0.07164454	      0.01000001	      0.02713092	      0.01000001	      0.09921739	      0.01000001	      0.10272396	      0.01000001	      0.19032814	      0.01000001	      0.13766079	      0.01000001	      0.11019102	      0.01000001	      0.11518429	      0.01000001	      0.07393711	      0.01000001	      0.07164454	      0.01000001	      0.02713092	      0.01000001	      0.09921739
      1.16628002	     47.14541849	     -0.03068270	     -6.54653960	     -5.10845831	      3.72661197	    -25.92907688	     -5.10845831	      3.72661197	    -25.92907688	    -64.63202788	      8.03086326	      0.00495536	    -11.42150735	    -17.65437457	     21.50519682	    -10.43287343	    -17.65437457	     21.50519682	    -10.43287343	     -6.72550464	      0.01000001	      0.10269945	      0.01000001	      0.19034657	      0.01000001	      0.13760471	      0.01000001	      0.11022818	      0.01000001	      0.11516866	      0.01000001	      0.07388165	      0.01000001	      0.07164208	      0.01000001	      0.02711115	      0.01000001	      0.09923833	      0.01000001	      0.10269945	      0.01000001	      0.19034657	      0.01000001	      0.13760471	      0.01000001	      0.11022818	      0.01000001	      0.11516866	      0.01000001	      0.07388165	      0.01000001	      0.07164208	      0.01000001	      0.02711115	      0.01000001	      0.09923833
      1.16905205	     47.16747829	     -0.03066892	     -6.57823836	     -5.15704700	      3.78591794	    -25.95786903	     -5.15704700	      3.78591794	    -25.95786903	    -64.65047363	      7.88526207	      0.00498248	    -11.44895990	    -17.40205688	     21.28322833	    -10.33962090	    -17.40205688	     21.28322833	    -10.33962090	     -6.58313539	      0.01000001	      0.10267785	      0.01000001	      0.19036517	      0.01000001	      0.13755504	      0.01000001	      0.11026109	      0.01000001	      0.11515466	      0.01000001	      0.07383237	      0.01000001	      0.07163985	      0.01000001	      0.02709354	      0.01000001	      0.09925698	      0.01000001	      0.10267785	      0.01000001	      0.19036517	      0.01000001	      0.13755504	      0.01000001	      0.11026109	      0.01000001	      0.11515466	      0.01000001	      0.07383237	      0.01000001	      0.07163985	      0.01000001	      0.02709354	      0.01000001	      0.09925698
      1.17182407	     47.18913725	     -0.03065507	     -6.61001322	     -5.20494052	      3.84461137	    -25.98640391	     -5.20494052	      3.84461137	    -25.98640391	    -64.66852757	      7.74206243	      0.00500882	    -11.47640778	    -17.15378234	     21.06473574	    -10.24913448	    -17.15378234	     21.06473574	    -10.24913448	     -6.44318666	      0.01000001	      0.10265664	      0.01000001	      0.19038035	      0.01000001	      0.13750606	      0.01000001	      0.11029353	      0.01000001	      0.11514074	      0.01000001	      0.07378368	      0.01000001	      0.07163761	      0.01000001	      0.02707611	      0.01000001	      0.09927546	      0.01000001	      0.10265664	      0.01000001	      0.19038035	      0.01000001	      0.13750606	      0.01000001	      0.11029353	      0.01000001	      0.11514074	      0.01000001	      0.07378368	      0.01000001	      0.07163761	      0.01000001	      0.02707611	      0.01000001	      0.09927546
      1.17459610	     47.21040134	     -0.03064115	     -6.64186415	     -5.25214843	      3.90269939	    -26.01468613	     -5.25214843	      3.90269939	    -26.01468613	    -64.68619580	      7.59987185	      0.00503383	    -11.50385385	    -16.90618748	     20.84458409	    -10.15500299	    -16.90618748	     20.84458409	    -10.15500299	     -6.30438946	      0.01000001	      0.10263584	      0.01000001	      0.19039932	      0.01000001	      0.13745779	      0.01000001	      0.11032550	      0.01000001	      0.11512688	      0.01000001	      0.07373556	      0.01000001	      0.07163536	      0.01000001	      0.02705884	      0.01000001	      0.09929375	      0.01000001	      0.10263584	      0.01000001	      0.19039932	      0.01000001	      0.13745779	      0.01000001	      0.11032550	      0.01000001	      0.11512688	      0.01000001	      0.07373556	      0.01000001	      0.07163536	      0.01000001	      0.02705884	      0.01000001	      0.09929375
      1.17703831	     47.22881116	     -0.03062883	     -6.66998853	     -5.29317458	      3.95337328	    -26.03938903	     -5.29317458	      3.95337328	    -26.03938903	    -64.70144542	      7.47680930	      0.00505532	    -11.52803011	    -16.69193705	     20.65432810	    -10.07545767	    -16.69193704	     20.65432810	    -10.07545767	     -6.18430824	      0.01000001	      0.10261785	      0.01000001	      0.19041201	      0.01000001	      0.13741584	      0.01000001	      0.11035327	      0.01000001	      0.11511474	      0.01000001	      0.07369364	      0.01000001	      0.07163336	      0.01000001	      0.02704377	      0.01000001	      0.09930973	      0.01000001	      0.10261785	      0.01000001	      0.19041201	      0.01000001	      0.13741584	      0.01000001	      0.11035327	      0.01000001	      0.11511474	      0.01000001	      0.07369364	      0.01000001	      0.07163336	      0.01000001	      0.02704377	      0.01000001	      0.09930973
      1.17948052	     47.24692164	     -0.03061646	     -6.69817195	     -5.33367875	      4.00358190	    -26.06389547	     -5.33367875	      4.00358190	    -26.06389547	    -64.71640308	      7.35456229	      0.00507580	    -11.55220491	    -16.47829288	     20.46290550	     -9.99328329	    -16.47829288	     20.46290550	     -9.99328329	     -6.06514746	      0.01000001	      0.10260015	      0.01000001	      0.19042746	      0.01000001	      0.13737442	      0.01000001	      0.11038069	      0.01000001	      0.11510265	      0.01000001	      0.07365216	      0.01000001	      0.07163137	      0.01000001	      0.02702883	      0.01000001	      0.09932557	      0.01000001	      0.10260015	      0.01000001	      0.19042746	      0.01000001	      0.13737442	      0.01000001	      0.11038069	      0.01000001	      0.11510265	      0.01000001	      0.07365216	      0.01000001	      0.07163137	      0.01000001	      0.02702883	      0.01000001	      0.09932557
      1.18192274	     47.26473549	     -0.03060404	     -6.72641441	     -5.37366414	      4.05332504	    -26.08820236	     -5.37366414	      4.05332504	    -26.08820236	    -64.73107170	      7.23398665	      0.00509563	    -11.57637652	    -16.26732807	     20.27348953	     -9.91249516	    -16.26732807	     20.27348953	     -9.91249516	     -5.94768315	      0.01000001	      0.10258276	      0.01000001	      0.19044118	      0.01000001	      0.13733353	      0.01000001	      0.11040774	      0.01000001	      0.11509062	      0.01000001	      0.07361112	      0.01000001	      0.07162937	      0.01000001	      0.02701402	      0.01000001	      0.09934127	      0.01000001	      0.10258276	      0.01000001	      0.19044118	      0.01000001	      0.13733353	      0.01000001	      0.11040774	      0.01000001	      0.11509062	      0.01000001	      0.07361112	      0.01000001	      0.07162937	      0.01000001	      0.02701402	      0.01000001	      0.09934127
      1.18538634	     47.28949808	     -0.03058635	     -6.76656979	     -5.42949375	      4.12308054	    -26.12233591	     -5.42949375	      4.12308054	    -26.12233591	    -64.75138683	      7.06496113	      0.00512225	    -11.61065363	    -15.97058065	     20.00501866	     -9.79621933	    -15.97058065	     20.00501866	     -9.79621933	     -5.78319198	      0.01000001	      0.10255860	      0.01000001	      0.19046230	      0.01000001	      0.13727645	      0.01000001	      0.11044552	      0.01000001	      0.11507366	      0.01000001	      0.07355366	      0.01000001	      0.07162653	      0.01000001	      0.02699324	      0.01000001	      0.09936331	      0.01000001	      0.10255860	      0.01000001	      0.19046230	      0.01000001	      0.13727645	      0.01000001	      0.11044552	      0.01000001	      0.11507366	      0.01000001	      0.07355366	      0.01000001	      0.07162653	      0.01000001	      0.02699324	      0.01000001	      0.09936331
      1.18786796	     47.30688259	     -0.03057361	     -6.79541348	     -5.46886643	      4.17248945	    -26.14654503	     -5.46886643	      4.17248944	    -26.14654503	    -64.76559453	      6.94598391	      0.00514055	    -11.63520857	    -15.76143255	     19.81539090	     -9.71499770	    -15.76143255	     19.81539090	     -9.71499770	     -5.66748425	      0.01000001	      0.10254165	      0.01000001	      0.19047492	      0.01000001	      0.13723618	      0.01000001	      0.11047215	      0.01000001	      0.11506159	      0.01000001	      0.07351302	      0.01000001	      0.07162449	      0.01000001	      0.02697851	      0.01000001	      0.09937893	      0.01000001	      0.10254165	      0.01000001	      0.19047492	      0.01000001	      0.13723618	      0.01000001	      0.11047215	      0.01000001	      0.11506159	      0.01000001	      0.07351302	      0.01000001	      0.07162449	      0.01000001	      0.02697851	      0.01000001	      0.09937893
      1.19034958	     47.32397321	     -0.03056083	     -6.82431811	     -5.50772168	      4.22142754	    -26.17055094	     -5.50772168	      4.22142754	    -26.17055094	    -64.77951656	      6.82795420	      0.00515785	    -11.65976183	    -15.55317435	     19.62497592	     -9.63168580	    -15.55317435	     19.62497592	     -9.63168580	     -5.55281647	      0.01000001	      0.10252500	      0.01000001	      0.19048979	      0.01000001	      0.13719645	      0.01000001	      0.11049843	      0.01000001	      0.11504959	      0.01000001	      0.07347283	      0.01000001	      0.07162245	      0.01000001	      0.02696392	      0.01000001	      0.09939441	      0.01000001	      0.10252500	      0.01000001	      0.19048979	      0.01000001	      0.13719645	      0.01000001	      0.11049843	      0.01000001	      0.11504959	      0.01000001	      0.07347283	      0.01000001	      0.07162245	      0.01000001	      0.02696392	      0.01000001	      0.09939441
