PathFileType	4	(X/Y/Z)	squat.trc																																					
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames																																	
120	120	1544	8	mm	120	0	1544																																	
frame#	Time	Ankle_4	Ankle_4	Ankle_4	Ankle_3	Ankle_3	Ankle_3	Ankle_2	Ankle_2	Ankle_2	Ankle_1	Ankle_1	Ankle_1	Tibia_2	Tibia_2	Tibia_2	Pelvis_1	Pelvis_1	Pelvis_1	Pelvis_2	Pelvis_2	Pelvis_2	Femur_1 	Femur_1 	Femur_1 	Femur_2	Femur_2	Femur_2	Tibia_1	Tibia_1	Tibia_1	Ankle_5	Ankle_5	Ankle_5	Unlabeled:5029	Unlabeled:5029	Unlabeled:5029	Unlabeled:5030	Unlabeled:5030	Unlabeled:5030
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	Z8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X12	Y12	Z12
																																								
																																								
																																								
																																								
																																								
277	2.308333	-183.656265	1.007226	255.869125	132.882004	1393.392822	241.29509	16.295567	-0.02905	257.775543	17.823715	-0.634628	-9.145294	133.656082	1265.375122	224.344803	154.030472	865.784546	166.239716	116.693565	231.438705	127.775505	156.509674	698.572754	133.501022	116.400993	108.959045	128.12468	116.435059	20.333973	132.597153	127.974045	1494.210815	251.394119						
278	2.316667	-183.749939	0.790574	255.802307	132.783798	1392.984009	242.30835	16.206282	-0.218081	257.728851	17.686268	-0.890417	-9.145137	133.516861	1264.989502	225.147461	153.94104	865.475525	166.562149	116.471611	230.996872	127.851692	156.405487	698.364075	133.651611	116.371155	109.003647	128.149292	116.346458	20.019833	132.58223	128.008606	1493.797852	252.622757						
279	2.325	-183.81041	0.643442	255.760101	132.753632	1392.603882	243.297852	16.179565	-0.374706	257.699738	17.528214	-1.233839	-9.130989	133.38028	1264.724854	225.912521	153.787369	865.194763	166.850739	116.239464	230.732132	127.842606	156.320496	698.242004	133.733109	116.370071	108.974968	128.125122	116.52916	20.627291	132.391098	127.910194	1493.348999	253.708572						
280	2.333333	-183.830017	0.562773	255.702164	132.698746	1392.320801	244.24794	16.154238	-0.454558	257.656555	17.399254	-1.454708	-9.147651	133.240189	1264.390137	226.721313	153.692368	865.003723	167.078552	116.101387	230.470978	127.867699	156.039459	698.421631	134.304642	116.399559	108.962402	128.140167	116.569984	20.672029	132.423981	127.620262	1493.48291	254.54187						
281	2.341667	-183.535156	1.206331	255.592102	132.633682	1392.014648	245.233459	16.13619	-0.467643	257.646149	18.063347	-0.515664	-9.804708	133.166718	1264.14209	227.535492	153.584152	864.850037	167.32666	115.112236	229.753326	127.473518	156.223373	699.151733	134.351273	116.386513	108.970123	128.122864	116.571785	20.655788	132.413269	127.586739	1493.180542	255.692535						
282	2.35	-183.856277	0.572952	255.700653	132.549194	1391.758423	246.170975	16.117737	-0.462743	257.641815	17.365765	-1.532323	-9.123853	133.083725	1263.891602	228.338638	153.455246	864.699402	167.545685	115.10408	229.744202	127.487228	156.146118	699.130615	134.395279	116.384872	108.988983	128.090454	116.595901	20.69906	132.433472	127.620354	1492.234009	257.065643						
283	2.358333	-183.828354	0.595629	255.736771	132.455627	1391.550659	247.211426	16.145864	-0.422241	257.675507	17.412086	-1.358459	-9.118534	133.053909	1263.704346	229.098633	153.339035	864.548767	167.76503	116.148193	230.563568	127.868385	155.723251	698.469788	134.453491	116.403107	109.012337	128.123077	116.635826	20.658575	132.409821	127.632439	1492.056519	258.00885						
284	2.366667	-183.793976	0.733237	255.773422	132.458115	1391.398315	248.065445	16.174711	-0.288771	257.726868	17.565987	-1.039411	-9.12003	133.046463	1263.592407	229.874023	153.258011	864.510986	167.948532	116.258659	230.803818	127.8909	155.621552	698.57373	134.519287	116.437683	109.010292	128.122452	116.461098	19.917587	132.626984	127.63192	1492.488892	258.810883						
285	2.375	-183.68692	0.897813	255.836075	132.491074	1391.240479	248.909714	16.262747	-0.135745	257.752472	17.744909	-0.64549	-9.109533	133.06839	1263.493164	230.588821	153.206818	864.428528	168.072937	116.47821	231.16806	127.849144	155.521606	698.747559	134.568344	116.434547	108.994102	128.16629	116.54805	20.217402	132.636993	127.76059	1491.942505	260.170258						
286	2.383333	-183.62146	1.134754	255.841736	132.523865	1391.074707	249.768433	16.363167	0.116429	257.777924	17.852684	-0.365612	-9.098893	133.07605	1263.379517	231.240875	153.16246	864.473267	168.184372	116.714005	231.657623	127.789734	155.438919	698.99585	134.610641	116.375397	109.016937	128.146606	116.63446	20.494001	132.664429	127.62986	1491.870361	261.285339						
287	2.391667	-183.532715	1.236103	255.835983	132.531372	1390.856812	250.653748	16.452103	0.268575	257.782074	17.935381	-0.131731	-9.073849	133.079895	1263.220337	231.893509	153.103607	864.462097	168.289413	116.982521	232.697311	126.903831	155.40535	699.216187	134.572678	116.349304	109.000496	128.151077	116.72683	20.649513	132.656494	127.621712	1491.650024	262.268463						
288	2.4	-183.506882	1.339896	255.835388	132.499298	1390.658447	251.493103	16.483505	0.330864	257.786926	17.957806	-0.020196	-9.083826	133.003067	1262.94812	232.598892	152.965454	864.299927	168.329254	116.947968	232.75621	126.8564	155.280472	699.244263	134.484451	116.317131	109.000687	128.129623	116.713493	20.753735	132.674164	127.434181	1491.901855	262.940399						
289	2.408333	-183.533829	1.205807	255.848495	132.386169	1390.354736	252.398758	16.427307	0.232134	257.789581	17.935135	-0.184503	-9.076857	132.915833	1262.621826	233.244598	152.83873	864.087708	168.355347	116.877602	232.505981	126.886604	155.093719	699.089172	134.312286	116.300987	109.017662	128.129669	116.699974	20.613169	132.675812	127.44799	1491.471802	264.001617						
290	2.416667	-183.62706	1.035641	255.843552	132.347092	1389.928589	253.317596	16.327845	0.008235	257.791168	17.835901	-0.434029	-9.102874	132.807693	1262.30127	233.876862	152.648651	863.779114	168.372757	116.413132	231.436157	127.695679	154.883224	698.934509	134.147781	116.25631	109.022743	128.11142	116.598389	20.347963	132.618118	127.481979	1490.984619	265.092773						
291	2.425	-183.755676	0.85125	255.812408	132.287994	1389.469727	254.171463	16.230003	-0.202845	257.732941	18.8487	-2.006143	-9.468631	132.699371	1261.925293	234.546295	152.466904	863.477417	168.368546	116.148605	230.970459	127.75177	154.62973	698.71991	133.903992	116.254669	109.004166	128.073669	116.513054	20.056639	132.610809	127.403305	1490.623535	266.059967						
292	2.433333	-183.8004	0.663963	255.778824	132.000397	1389.319458	254.649643	16.178974	-0.353059	257.696747	17.518248	-1.15717	-9.1235	132.563965	1261.504639	235.191025	152.271408	863.215698	168.391953	115.891029	230.675919	127.720894	154.480881	698.547241	133.634567	116.225616	109.017815	128.092255	116.428574	19.790087	132.604843	127.475548	1489.58728	267.439331						
293	2.441667	-183.832932	0.554621	255.724365	131.984406	1388.97937	255.50177	16.149902	-0.441152	257.646454	17.401884	-1.431764	-9.115266	132.516052	1261.214966	235.853806	152.158752	862.997437	168.396683	115.400581	233.943207	125.828712	154.364853	698.494446	133.425888	116.189301	108.970718	128.052734	116.382355	23.329491	130.826767	127.409416	1489.02478	268.602356						
294	2.45	-183.537567	1.173125	255.582367	131.916031	1388.658569	256.394623	16.138018	-0.499727	257.639954	18.072027	-0.501186	-9.811124	132.427292	1260.940674	236.492798	152.037903	862.804932	168.459167	114.657372	229.738739	127.276764	154.2341	698.484497	133.242981	116.133095	108.978004	128.053345	116.337196	23.336306	130.822708	127.286079	1488.686523	269.610474						
295	2.458333	-183.834961	0.556186	255.715698	131.846558	1388.339233	257.303253	16.137669	-0.458735	257.657959	17.361092	-1.540598	-9.132205	132.331573	1260.738037	237.155411	151.916061	862.662964	168.519012	115.248161	234.057983	125.825226	154.092133	698.500671	133.119461	116.064293	108.99704	128.044846	116.637878	20.631823	132.419739	127.236816	1488.429688	270.61972						
296	2.466667	-183.84967	0.5865	255.721985	131.7621	1388.102661	258.22995	16.151405	-0.426992	257.656952	17.430172	-1.374725	-9.113209	132.23761	1260.401611	237.801544	151.816269	862.515991	168.602722	114.824974	232.745499	126.142609	153.998474	698.554321	133.04744	116.012611	109.008041	128.072922	116.567886	20.709871	132.462494	127.223763	1488.745239	271.385162						
297	2.475	-183.771957	0.690662	255.800552	131.756454	1387.840576	259.117706	16.182886	-0.314421	257.705444	17.577402	-1.02843	-9.113191	132.205109	1260.234131	238.612167	151.679276	862.41626	168.786499	114.787323	232.978928	126.138123	153.874466	698.718567	133.01181	116.005775	108.917313	128.054718	116.363068	19.91477	132.601929	127.174911	1488.519775	272.559753						
298	2.483333	-183.694855	0.929705	255.822891	131.776962	1387.631714	260.034882	16.265198	-0.121455	257.753571	17.738005	-0.639437	-9.083384	132.19635	1260.051392	239.390945	151.604767	862.373596	168.983414	114.833641	233.257141	126.117546	153.793945	698.912781	133.013412	115.90963	109.02861	128.062637	116.415901	20.242928	132.638199	127.13382	1488.435303	273.596771						
299	2.491667	-183.595764	1.067419	255.876724	131.801193	1387.420532	261.009827	16.365419	0.074285	257.793213	17.85162	-0.359167	-9.089429	132.19046	1259.919189	240.179413	151.541428	862.346069	169.183228	116.031174	231.466583	127.512054	153.696854	699.082703	133.051712	115.900795	108.959671	128.043365	116.514328	20.474827	132.64566	127.2099	1488.204102	274.621765						
300	2.5	-183.521851	1.23616	255.868164	131.751343	1387.274536	261.94342	16.437054	0.266685	257.805023	17.94734	-0.15552	-9.059855	132.140945	1259.757446	240.910522	151.454727	862.295532	169.400833	116.369331	232.406845	126.666847	153.62149	699.207825	133.121231	115.879326	109.001152	128.07254	116.586914	20.734577	132.7061	127.21701	1487.966675	275.713837						
301	2.508333	-183.506332	1.268003	255.853378	131.731171	1387.026978	262.914673	16.485004	0.283655	257.784729	17.935534	-0.088953	-9.078451	132.132217	1259.519287	241.685257	151.316422	862.129883	169.657623	116.31076	232.511871	126.639847	153.530746	699.257874	133.191452	115.870705	108.978882	128.04248	116.610313	20.758358	132.6521	127.286507	1487.212036	277.034271						
302	2.516667	-183.5298	1.146715	255.828232	131.719131	1386.654175	263.927338	16.429487	0.227639	257.791748	17.910776	-0.210408	-9.069461	132.086868	1259.277466	242.522018	151.194351	861.909485	169.956909	114.872307	233.750854	126.126884	153.355225	699.17041	133.286301	115.841331	108.978081	128.025269	116.564262	20.612909	132.645081	127.270851	1487.360962	278.000244						
303	2.525	-183.622482	1.073817	255.84436	131.728516	1386.229614	264.978638	16.327324	0.047313	257.777344	17.823973	-0.495434	-9.095931	132.046539	1258.915771	243.389297	151.04805	861.618652	170.25827	114.698318	233.490997	126.144753	153.175858	699.030334	133.39917	115.801727	109.014053	128.040619	116.480202	20.434156	132.645233	127.310799	1486.502686	279.403198						
304	2.533333	-183.735764	0.859988	255.82692	131.709793	1385.863647	265.960907	16.243752	-0.189868	257.742798	17.689169	-0.777165	-9.081771	132.004501	1258.565918	244.248428	150.904694	861.345032	170.628296	114.582916	233.134308	126.198891	152.999023	698.880615	133.530197	115.780357	108.973991	128.0746	116.395363	20.1105	132.601059	127.211037	1486.567749	280.350189						
305	2.541667	-183.796188	0.66471	255.760437	131.706329	1385.552002	266.957062	16.178688	-0.351341	257.715759	17.557774	-1.141777	-9.100868	131.955704	1258.217163	245.109467	150.780716	861.064331	170.976318	115.365395	230.741531	127.653809	152.832153	698.781311	133.756393	115.752312	108.982254	128.101883	116.351059	19.819944	132.622864	127.303284	1486.070801	281.524994						
306	2.55	-183.830948	0.53835	255.720856	131.744522	1385.223511	268.001007	16.166355	-0.446826	257.670502	17.426825	-1.404241	-9.108609	131.928787	1257.902832	246.023315	150.725327	860.846863	171.37001	114.395004	232.730591	126.278999	152.934555	698.471069	133.674683	115.74894	108.961906	128.097549	116.532623	20.671658	132.439743	127.458679	1485.059326	282.919464						
307	2.558333	-183.528351	1.178889	255.584686	131.759094	1384.896484	269.08493	16.139385	-0.487382	257.654724	17.357038	-1.523284	-9.104094	131.936234	1257.616699	246.954773	150.685089	860.647644	171.807983	114.813126	233.922974	125.894547	152.931183	698.453918	133.941391	115.742882	108.981796	128.075012	116.529175	20.688723	132.450073	127.436401	1484.689209	284.027863						
308	2.566667	-183.847916	0.541371	255.726517	131.821198	1384.60022	270.192383	16.15189	-0.456409	257.639893	17.372244	-1.500498	-9.095477	131.968063	1257.38916	247.86586	150.686081	860.470093	172.258438	114.235031	229.861115	127.378967	152.918137	698.441406	134.256088	115.697205	108.969254	128.097122	116.526009	20.679035	132.434723	127.549309	1484.411255	285.471558						
309	2.575	-183.829514	0.568897	255.727173	131.920593	1384.394775	271.288239	16.167406	-0.419571	257.690002	17.438412	-1.356775	-9.122915	132.071121	1257.191772	248.845078	150.728256	860.358704	172.718216	115.194588	230.578796	127.765236	152.953705	698.506165	134.618896	115.69622	108.989716	128.091293	116.521713	20.613903	132.437729	127.588463	1484.237183	286.7034						
310	2.583333	-183.810486	0.694501	255.761917	131.99231	1384.194214	272.375763	16.194206	-0.303431	257.723663	17.572462	-1.055946	-9.11041	132.20459	1257.007324	249.805542	150.785385	860.349182	173.244339	115.339027	230.798889	127.811134	153.031708	698.556274	135.048752	115.689995	109.005775	128.099716	116.303177	19.874214	132.630142	127.678856	1484.19104	287.724243						
311	2.591667	-183.713898	0.857421	255.830765	132.119217	1384.063232	273.472565	16.245562	-0.155231	257.757568	17.725515	-0.722397	-9.09901	132.341782	1256.938477	250.738861	150.885178	860.306335	173.830688	115.526505	231.101608	127.855721	153.120377	698.662598	135.449814	115.685738	109.007355	128.098114	116.362762	20.20863	132.645126	127.679634	1484.568359	288.601746						
312	2.6	-183.599533	1.016656	255.84668	132.258224	1383.878052	274.592804	16.34906	0.047029	257.791168	17.837851	-0.424117	-9.061394	132.459747	1256.806396	251.828018	150.933975	860.368347	174.707153	115.716965	231.362167	127.867546	153.214661	698.804016	135.88298	115.683464	108.999123	128.110123	116.450638	20.438534	132.614319	127.92942	1483.849365	290.08313						
313	2.608333	-183.561279	1.149486	255.835678	132.355072	1383.661865	275.74942	16.408962	0.173903	257.788361	17.897518	-0.241299	-9.069516	132.590973	1256.650391	252.837692	151.130676	860.147156	175.103546	114.717453	233.598404	126.554054	153.33017	698.902283	136.310913	115.658531	108.986221	128.087524	116.533768	20.61491	132.633011	127.97393	1484.155762	291.011902						
314	2.616667	-183.521652	1.222533	255.838089	132.453903	1383.522949	276.837524	16.450331	0.253203	257.819885	17.928736	-0.168494	-9.058877	132.705185	1256.489746	253.839676	151.248154	860.059204	175.740234	115.850052	231.75293	127.920601	153.418304	698.87793	136.806808	115.677986	108.998344	128.081467	116.522392	20.687243	132.663544	127.915787	1484.092041	292.183044						
315	2.625	-183.553558	1.180685	255.853302	132.471359	1383.326904	278.044647	16.415199	0.200434	257.788971	17.887447	-0.235679	-9.066951	132.777985	1256.218994	254.888229	151.323441	859.881714	176.371185	115.825821	231.639404	127.964539	153.529343	698.785278	137.293411	115.700729	108.982933	128.113632	116.504303	20.626198	132.652222	128.025162	1483.791382	293.551819						
316	2.633333	-183.610199	1.017108	255.856812	132.529953	1382.989502	279.187408	16.342981	0.043698	257.792786	17.838051	-0.431133	-9.08354	132.812073	1255.909424	255.922318	151.36853	859.639587	176.985672	115.72744	231.380157	128.059052	153.4422	698.971497	138.221558	115.697121	108.995499	128.116089	116.461945	20.423546	132.612778	128.170853	1482.948242	294.956421						
317	2.641667	-183.689148	0.860819	255.819916	132.53511	1382.347412	280.512329	16.256407	-0.130623	257.764008	17.732981	-0.689164	-9.085238	132.829361	1255.577393	256.938873	151.453186	859.374939	177.677505	115.628746	231.179932	128.127121	153.556534	698.769653	138.712097	115.73806	109.026039	128.090881	116.399063	20.180246	132.63591	128.172409	1482.585083	296.048523						
318	2.65	-183.761505	0.689908	255.780197	132.546814	1382.273071	281.423187	16.197327	-0.304664	257.716309	17.596968	-0.996575	-9.073751	132.806839	1255.266113	258.036896	151.508163	859.072571	178.391693	115.473907	230.93045	128.235001	153.648178	698.643616	139.304214	115.726158	109.030083	128.128189	116.362778	19.939497	132.642426	128.273575	1482.056641	297.306						
319	2.658333	-183.81424	0.590561	255.742783	132.62825	1382.004639	282.578796	16.155336	-0.405166	257.673492	17.493263	-1.265555	-9.09185	132.818436	1254.960815	259.117157	151.57843	858.844421	179.111557	115.36628	230.744736	128.225601	153.7164	698.618347	139.925888	115.70768	109.036613	128.106781	116.538216	20.710649	132.461121	128.203949	1482.188965	298.412903						
320	2.666667	-183.836533	0.551078	255.702438	132.650696	1381.695068	283.790192	16.133881	-0.439335	257.674469	17.402351	-1.435788	-9.099629	132.839478	1254.686523	260.141418	151.660507	858.694885	179.85968	115.279022	230.605896	128.332718	153.817734	698.541016	140.525757	115.738754	109.007706	128.114044	116.238152	23.337473	130.855438	128.199127	1481.935059	299.678528						
321	2.675	-183.835175	0.518695	255.715225	132.682205	1381.485962	284.951874	16.149551	-0.492984	257.65213	17.376446	-1.470231	-9.10713	132.882675	1254.442871	261.247498	151.759872	858.5177	180.612656	114.363152	230.00798	128.072601	153.911285	698.493652	141.122498	115.76989	109.040108	128.135498	116.266724	23.333172	130.881241	128.311066	1481.122314	301.205322						
322	2.683333	-183.835037	0.538951	255.725327	132.762024	1381.303345	286.254822	16.147203	-0.402599	257.689941	17.426989	-1.38195	-9.111812	133.007965	1254.229736	262.444092	151.859207	858.326294	181.417053	115.333992	230.641113	128.448837	154.183762	698.326355	141.474823	115.765816	109.022202	128.134094	116.601227	20.65196	132.45639	128.541031	1480.887695	302.664581						
323	2.691667	-183.794739	0.632575	255.759003	132.859665	1381.016846	287.667542	16.170494	-0.339407	257.682465	17.518867	-1.171178	-9.105744	133.10997	1254.05957	263.598602	151.973633	858.208618	182.271988	115.254021	231.769196	127.949966	154.325195	698.333984	142.172745	115.767639	109.026352	128.157028	116.583397	20.692801	132.447937	128.663101	1480.747925	303.907196						
