,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
7.933333,0.58903,1.989411,0.599638,1.861847,0.593312,1.73255,0.599217,1.560751,0.607487,1.315012,0.647422,1.127885,0.774414,0.959833,1.084854,0.736451,1.389639,0.484719
7.941667,0.588854,1.989332,0.59936,1.861703,0.592916,1.732431,0.598556,1.560673,0.606257,1.314793,0.646026,1.127651,0.772954,0.959951,1.084572,0.738202,1.390528,0.488304
7.95,0.588714,1.989244,0.599119,1.861642,0.592512,1.732425,0.597898,1.560638,0.605106,1.314717,0.644508,1.12734,0.771451,0.960113,1.084156,0.740082,1.391486,0.491921
7.958333,0.588606,1.989215,0.598895,1.861605,0.592153,1.732378,0.597179,1.560595,0.603533,1.313866,0.6431,1.127004,0.769787,0.960203,1.083588,0.742108,1.392469,0.495564
7.966667,0.588486,1.989229,0.598771,1.861581,0.591842,1.7324,0.596447,1.560617,0.60244,1.314119,0.641524,1.126778,0.76799,0.960411,1.083106,0.743916,1.393263,0.499336
7.975,0.588452,1.989204,0.598661,1.861597,0.591595,1.732444,0.595734,1.560674,0.601385,1.31435,0.639988,1.12686,0.766287,0.960706,1.082583,0.745899,1.39419,0.503364
7.983333,0.588476,1.989213,0.598591,1.861638,0.591366,1.732517,0.595085,1.560744,0.600266,1.314451,0.638318,1.126878,0.764432,0.961096,1.081906,0.747959,1.394863,0.507265
7.991667,0.588556,1.989253,0.598595,1.861644,0.591194,1.732564,0.594538,1.560851,0.599072,1.314594,0.63671,1.126935,0.76247,0.961313,1.081084,0.750043,1.395632,0.511536
8,0.588679,1.989298,0.598669,1.861683,0.591109,1.732646,0.593973,1.560945,0.59794,1.314686,0.635095,1.126914,0.760473,0.961494,1.080348,0.752186,1.396221,0.515391
8.008333,0.588832,1.989307,0.598767,1.861714,0.591041,1.732732,0.593496,1.560998,0.596701,1.314817,0.633327,1.126674,0.758592,0.961688,1.079362,0.754173,1.396727,0.519803
8.016667,0.589025,1.989345,0.598939,1.861768,0.590993,1.732797,0.593017,1.561111,0.595471,1.315052,0.631396,1.126645,0.756512,0.961998,1.078399,0.756158,1.397194,0.523776
8.025,0.589287,1.989351,0.599102,1.861773,0.590958,1.732933,0.592541,1.561248,0.594091,1.315386,0.629432,1.126596,0.754197,0.962149,1.077357,0.758313,1.397465,0.528114
8.033333,0.589528,1.989377,0.599285,1.861858,0.590967,1.733013,0.592047,1.561347,0.592825,1.315579,0.627577,1.126441,0.752199,0.962497,1.076252,0.760643,1.397765,0.532216
8.041667,0.58982,1.98937,0.599497,1.861923,0.590969,1.733142,0.591502,1.561497,0.591656,1.315684,0.625811,1.126532,0.749833,0.962928,1.075189,0.762771,1.397831,0.536563
8.05,0.590141,1.989353,0.599728,1.862019,0.590977,1.733247,0.591004,1.561711,0.5904,1.315897,0.623826,1.12662,0.747462,0.963062,1.074022,0.764927,1.397937,0.54079
8.058333,0.590453,1.989397,0.599948,1.862057,0.590951,1.733424,0.590441,1.561945,0.589028,1.316108,0.621838,1.12669,0.745386,0.963277,1.072678,0.767261,1.397867,0.54473
8.066667,0.590772,1.989421,0.600185,1.862133,0.590948,1.733585,0.589886,1.562189,0.587576,1.31641,0.619812,1.126697,0.742994,0.963651,1.071297,0.769313,1.397859,0.548949
8.075,0.591052,1.989431,0.600358,1.862222,0.590918,1.733725,0.589036,1.562435,0.585958,1.31661,0.617859,1.126578,0.740586,0.96376,1.06988,0.771413,1.397597,0.553161
8.083333,0.591374,1.989409,0.600532,1.862276,0.590856,1.733886,0.588461,1.562607,0.584721,1.316914,0.615848,1.126564,0.738349,0.96419,1.068579,0.773412,1.397412,0.557057
8.091667,0.591646,1.989404,0.600652,1.862378,0.590769,1.734009,0.587942,1.562791,0.583379,1.317104,0.613849,1.126821,0.736026,0.964701,1.06717,0.775684,1.39733,0.561022
8.1,0.591888,1.98941,0.600777,1.862469,0.590682,1.734147,0.587427,1.562976,0.581963,1.317281,0.61195,1.126889,0.733677,0.964912,1.065774,0.777612,1.396946,0.56516
8.108333,0.592069,1.989474,0.600874,1.862503,0.590541,1.734299,0.586857,1.563192,0.580566,1.317502,0.610069,1.127003,0.73138,0.965196,1.064427,0.779611,1.396727,0.569153
8.116667,0.592247,1.989478,0.600952,1.8626,0.590437,1.734448,0.586205,1.563477,0.579141,1.317902,0.608135,1.127145,0.729047,0.965549,1.062903,0.781716,1.396407,0.573272
8.125,0.592414,1.989536,0.601016,1.862707,0.59024,1.734606,0.585549,1.563696,0.577759,1.318255,0.606006,1.127173,0.726699,0.965863,1.061456,0.783743,1.395941,0.577119
8.133333,0.59256,1.98961,0.601075,1.86284,0.590073,1.734779,0.584887,1.563924,0.576297,1.318371,0.604005,1.127237,0.724373,0.966314,1.05995,0.785835,1.395584,0.581273
8.141667,0.592676,1.98963,0.601106,1.862917,0.589877,1.734976,0.584168,1.564118,0.574847,1.318548,0.602033,1.127267,0.722043,0.966918,1.058438,0.787857,1.394966,0.584932
8.15,0.592803,1.989663,0.601129,1.86301,0.589668,1.735108,0.583456,1.564255,0.573454,1.318848,0.599983,1.127431,0.71972,0.96711,1.05695,0.789762,1.394392,0.588954
8.158333,0.592892,1.989691,0.601121,1.863063,0.589502,1.735226,0.582717,1.564467,0.572002,1.319173,0.598002,1.127683,0.717392,0.967405,1.055355,0.791796,1.393814,0.592566
8.166667,0.593003,1.989669,0.601132,1.863118,0.5893,1.735361,0.582032,1.564679,0.570674,1.319588,0.59611,1.128055,0.715239,0.967844,1.053912,0.793628,1.392956,0.595738
8.175,0.593102,1.989648,0.601141,1.863143,0.589103,1.735488,0.581352,1.564865,0.56909,1.319538,0.594182,1.127937,0.713016,0.968066,1.052395,0.795187,1.392187,0.59863
8.183333,0.593216,1.989654,0.601097,1.863195,0.588905,1.735616,0.580735,1.565135,0.567733,1.319712,0.59244,1.127875,0.710773,0.968515,1.050825,0.796733,1.391299,0.601617
8.191667,0.593297,1.989662,0.601072,1.863289,0.588724,1.735798,0.580155,1.565315,0.566505,1.319892,0.590622,1.128049,0.708827,0.968993,1.049177,0.798353,1.390298,0.604258
8.2,0.593394,1.989744,0.601027,1.863439,0.588562,1.735972,0.579645,1.565562,0.565263,1.320204,0.588817,1.128244,0.706923,0.969297,1.047627,0.799629,1.389248,0.606434
8.208333,0.59349,1.989913,0.600981,1.863557,0.588364,1.736211,0.579091,1.565876,0.563996,1.32056,0.587175,1.128349,0.704785,0.969675,1.046084,0.800833,1.388059,0.608866
8.216667,0.593573,1.990095,0.600957,1.863741,0.588139,1.736575,0.578544,1.5662,0.562695,1.320974,0.585677,1.128646,0.702818,0.970019,1.044452,0.802066,1.386886,0.61117
8.225,0.593696,1.990308,0.600918,1.863968,0.587952,1.736907,0.5779,1.566637,0.561428,1.321151,0.583988,1.129107,0.704333,0.974346,1.042656,0.803329,1.38581,0.61336
8.233333,0.593789,1.990511,0.600902,1.864166,0.587781,1.737249,0.577217,1.567111,0.56014,1.321514,0.582161,1.129579,0.698654,0.970747,1.040947,0.804395,1.38464,0.615871
8.241667,0.593901,1.990749,0.600903,1.864391,0.587602,1.737639,0.576565,1.567576,0.558733,1.321981,0.580203,1.12993,0.696245,0.970965,1.039058,0.805576,1.383422,0.618338
8.25,0.594076,1.990949,0.601003,1.864595,0.58748,1.738033,0.57596,1.567942,0.557244,1.322493,0.578172,1.130197,0.693962,0.971282,1.037133,0.806744,1.382172,0.620949
8.258333,0.594308,1.991108,0.601139,1.86481,0.587405,1.738367,0.575406,1.568356,0.555913,1.322916,0.575953,1.130422,0.691319,0.971395,1.034947,0.808105,1.380779,0.62359
8.266667,0.594552,1.99125,0.601375,1.865,0.587381,1.738673,0.574917,1.568667,0.554597,1.323254,0.573806,1.130734,0.68874,0.971684,1.032933,0.809364,1.379202,0.626391
8.275,0.594835,1.99134,0.60167,1.865149,0.587389,1.738977,0.574446,1.569016,0.553101,1.323785,0.57171,1.130888,0.686254,0.972001,1.03087,0.810687,1.377733,0.629296
8.283333,0.595166,1.991382,0.601977,1.865288,0.587476,1.73916,0.573985,1.56938,0.551575,1.32429,0.569709,1.131272,0.683628,0.972391,1.028599,0.812162,1.376119,0.632045
8.291667,0.59552,1.991375,0.602344,1.865352,0.587597,1.73935,0.573581,1.569814,0.550238,1.324699,0.567686,1.131768,0.684895,0.977777,1.026497,0.813925,1.374623,0.634859
8.3,0.595946,1.991407,0.602692,1.865454,0.587736,1.739634,0.573078,1.570324,0.548938,1.325146,0.565615,1.132321,0.67845,0.973322,1.024505,0.815516,1.372958,0.638141
8.308333,0.596316,1.9914,0.603051,1.865644,0.587837,1.739946,0.572598,1.570863,0.547523,1.325816,0.563559,1.132837,0.675844,0.974069,1.022351,0.81736,1.371563,0.641668
8.316667,0.596676,1.991433,0.603378,1.865871,0.58794,1.740308,0.572125,1.571416,0.545975,1.326629,0.561167,1.133417,0.673258,0.974575,1.020177,0.81947,1.369986,0.64559
8.325,0.597094,1.991429,0.603658,1.866006,0.588005,1.740731,0.571673,1.571943,0.544503,1.327362,0.558917,1.134004,0.670486,0.975352,1.017871,0.821643,1.368415,0.649525
8.333333,0.597453,1.991461,0.603899,1.866169,0.58806,1.741149,0.571179,1.572496,0.542965,1.328161,0.556403,1.134505,0.667445,0.976215,1.015602,0.824061,1.367014,0.654083
8.341667,0.597777,1.99145,0.604179,1.866384,0.588079,1.741582,0.570716,1.573109,0.541489,1.328849,0.553927,1.135222,0.66435,0.976668,1.013211,0.82666,1.36543,0.658967
8.35,0.598116,1.991468,0.604441,1.866579,0.588123,1.742028,0.570176,1.573786,0.539779,1.329789,0.551428,1.136053,0.661091,0.977477,1.010701,0.829242,1.363675,0.663807
8.358333,0.598423,1.991468,0.604687,1.86683,0.588167,1.742453,0.569625,1.574466,0.538103,1.330689,0.548849,1.136649,0.658006,0.978258,1.008213,0.832171,1.361878,0.668579
8.366667,0.598725,1.99148,0.604994,1.867036,0.588204,1.742944,0.569065,1.575258,0.536648,1.331476,0.5463,1.1376,0.654922,0.979614,1.005779,0.835122,1.35994,0.673346
8.375,0.599046,1.991495,0.605315,1.867233,0.588267,1.743387,0.568539,1.576056,0.534997,1.332593,0.543692,1.138453,0.651882,0.980861,1.003326,0.838024,1.357897,0.67846
8.383333,0.599277,1.991586,0.605585,1.867456,0.58829,1.74395,0.568077,1.576919,0.533224,1.333759,0.541266,1.139347,0.648893,0.982072,1.000706,0.840718,1.355781,0.682825
8.391667,0.599511,1.991709,0.605835,1.867712,0.588308,1.744529,0.567613,1.57789,0.53169,1.334933,0.538853,1.140545,0.645902,0.98302,0.998261,0.843348,1.353659,0.687267
8.4,0.599742,1.991861,0.606049,1.868041,0.588301,1.745199,0.567042,1.578922,0.530186,1.336075,0.536557,1.141612,0.643098,0.984514,0.995731,0.846047,1.351729,0.691683
8.408333,0.599909,1.992014,0.606182,1.868387,0.588237,1.745846,0.566433,1.579955,0.528516,1.337335,0.534276,1.142864,0.640188,0.985884,0.993245,0.84847,1.349563,0.696073
8.416667,0.600056,1.99224,0.606281,1.868817,0.588113,1.746602,0.565816,1.580929,0.526848,1.338585,0.531815,1.14419,0.637282,0.986754,0.99064,0.85105,1.347282,0.700347
8.425,0.600119,1.992546,0.606336,1.869232,0.587883,1.747287,0.565149,1.581889,0.525449,1.33968,0.529288,1.145152,0.634254,0.987843,0.987916,0.85357,1.345169,0.704979
8.433333,0.60021,1.992853,0.606321,1.869681,0.587622,1.74801,0.564449,1.582881,0.523898,1.341062,0.526885,1.146303,0.631195,0.988626,0.985333,0.856216,1.343082,0.709051
8.441667,0.60027,1.993168,0.606236,1.870109,0.58736,1.748702,0.563814,1.583808,0.522135,1.342327,0.524401,1.147361,0.628276,0.990056,0.982804,0.858878,1.340918,0.713287
8.45,0.600341,1.993461,0.606215,1.870672,0.587103,1.74943,0.563158,1.584812,0.520581,1.343446,0.522064,1.148556,0.62526,0.991347,0.980194,0.861443,1.338602,0.717805
8.458333,0.600405,1.993837,0.606149,1.871211,0.586857,1.750105,0.562446,1.58586,0.518998,1.344769,0.519451,1.149731,0.622277,0.992626,0.977502,0.864132,1.336364,0.722037
8.466667,0.600456,1.994194,0.60616,1.871582,0.586619,1.750788,0.561779,1.586894,0.517424,1.34587,0.517048,1.150932,0.619199,0.993503,0.974955,0.866422,1.334094,0.726044
8.475,0.600523,1.99453,0.60613,1.871999,0.586412,1.75149,0.561022,1.587883,0.515522,1.347109,0.514524,1.152318,0.616412,0.995153,0.972249,0.869114,1.331733,0.730082
8.483333,0.600524,1.994836,0.606134,1.87241,0.586109,1.752214,0.560322,1.588762,0.513913,1.34827,0.512062,1.153518,0.613435,0.996379,0.969782,0.871373,1.329416,0.733757
8.491667,0.600595,1.995093,0.606101,1.872796,0.585884,1.752877,0.559621,1.58959,0.512266,1.349566,0.509769,1.154464,0.610836,0.997931,0.9671,0.873655,1.327034,0.737264
8.5,0.600628,1.995282,0.606078,1.873156,0.585619,1.753539,0.558825,1.590566,0.510673,1.350645,0.507329,1.155635,0.607876,0.99907,0.964476,0.875729,1.32473,0.740485
8.508333,0.600634,1.995451,0.605957,1.873546,0.585323,1.754205,0.557983,1.591505,0.509116,1.351631,0.505104,1.156515,0.605049,1.000095,0.961954,0.877617,1.322504,0.74381
8.516667,0.600611,1.995667,0.605894,1.873851,0.585038,1.754732,0.557159,1.592268,0.507417,1.352764,0.502776,1.157549,0.60227,1.001149,0.959372,0.879828,1.320434,0.747374
8.525,0.600583,1.995869,0.605722,1.874201,0.584668,1.755358,0.556312,1.592996,0.505908,1.353608,0.500299,1.158516,0.599421,1.00215,0.956915,0.881635,1.318435,0.751258
8.533333,0.600499,1.99615,0.605571,1.874599,0.584288,1.755964,0.555464,1.593682,0.504162,1.35452,0.497756,1.159516,0.596192,1.002848,0.954138,0.883799,1.316291,0.755393
8.541667,0.600465,1.996418,0.605416,1.875001,0.583937,1.756523,0.55445,1.594411,0.502335,1.355455,0.49505,1.16043,0.593152,1.003552,0.951425,0.886247,1.31433,0.76025
8.55,0.600425,1.996714,0.605294,1.875374,0.583537,1.757102,0.553569,1.595022,0.500383,1.35624,0.492283,1.161134,0.589665,1.004367,0.948736,0.88888,1.312479,0.76539
8.558333,0.600434,1.996996,0.605193,1.8757,0.58317,1.757586,0.55272,1.595564,0.49844,1.357031,0.489251,1.162081,0.586209,1.005329,0.945985,0.891819,1.310543,0.771021
8.566667,0.600479,1.997214,0.605129,1.875986,0.582846,1.757979,0.551797,1.596154,0.496501,1.357854,0.486319,1.162777,0.582707,1.006359,0.943113,0.895143,1.308658,0.777029
8.575,0.600507,1.9974,0.60507,1.876203,0.582458,1.758328,0.550728,1.59673,0.494515,1.358659,0.48334,1.163513,0.579244,1.007403,0.940274,0.898485,1.306531,0.782999
8.583333,0.600513,1.997576,0.604972,1.876361,0.582077,1.758681,0.549636,1.597267,0.492001,1.359785,0.48026,1.164515,0.575633,1.00859,0.937353,0.901776,1.30455,0.788963
8.591667,0.6005,1.997629,0.604856,1.876501,0.581674,1.758934,0.548477,1.597824,0.48983,1.360617,0.477256,1.165352,0.572212,1.009619,0.934541,0.905147,1.30238,0.794776
8.6,0.600459,1.997708,0.604713,1.876621,0.581218,1.759188,0.547367,1.598381,0.487713,1.361388,0.474311,1.166447,0.568866,1.010987,0.931765,0.908422,1.300287,0.800105
8.608333,0.600333,1.997768,0.60451,1.876761,0.580689,1.759577,0.546154,1.598911,0.485575,1.362129,0.471465,1.167144,0.565484,1.012101,0.928938,0.911449,1.2981,0.805321
8.616667,0.600147,1.997791,0.604225,1.876941,0.580054,1.759971,0.545051,1.599417,0.483411,1.363073,0.46836,1.168234,0.562307,1.013399,0.926002,0.914289,1.295725,0.809922
8.625,0.599903,1.997935,0.603805,1.877203,0.579317,1.76052,0.543884,1.599952,0.481316,1.363906,0.465725,1.169136,0.559177,1.014486,0.923254,0.916735,1.293412,0.814116
8.633333,0.599521,1.99814,0.603318,1.877466,0.578583,1.761033,0.542548,1.600651,0.479183,1.364799,0.462959,1.1699,0.55608,1.015647,0.920547,0.91922,1.291157,0.817778
8.641667,0.599147,1.998347,0.602789,1.877779,0.577832,1.761519,0.541274,1.60139,0.477211,1.365645,0.460291,1.170791,0.553284,1.016747,0.917867,0.921285,1.28887,0.821248
8.65,0.59865,1.99869,0.602228,1.878099,0.577121,1.76206,0.540143,1.60205,0.475262,1.366429,0.457646,1.171536,0.55035,1.017542,0.915289,0.92313,1.286687,0.824398
8.658333,0.598179,1.998998,0.601691,1.878405,0.576373,1.762556,0.538863,1.602644,0.473297,1.367175,0.455312,1.172408,0.547744,1.018547,0.912688,0.924803,1.284586,0.826911
8.666667,0.597704,1.999236,0.601124,1.878742,0.575597,1.763018,0.537492,1.603218,0.471453,1.367871,0.452931,1.17305,0.544981,1.019376,0.910038,0.92618,1.282461,0.829291
8.675,0.597204,1.99949,0.600578,1.87905,0.574764,1.76344,0.536178,1.603759,0.469553,1.368606,0.450313,1.173568,0.542243,1.019942,0.907716,0.927229,1.280249,0.831185
8.683333,0.596653,1.999697,0.600049,1.879301,0.573956,1.763819,0.535074,1.604132,0.467763,1.369158,0.448064,1.174424,0.539754,1.020651,0.905154,0.92845,1.278052,0.83266
8.691667,0.596195,1.999909,0.599508,1.879496,0.573124,1.764051,0.533993,1.604492,0.465955,1.369729,0.445665,1.175171,0.537011,1.021055,0.902667,0.929149,1.27574,0.833689
8.7,0.595754,2.000013,0.598955,1.879652,0.57237,1.764246,0.532845,1.604865,0.464046,1.370248,0.443316,1.175571,0.534294,1.021574,0.900113,0.929826,1.273435,0.834297
8.708333,0.595294,2.00016,0.598417,1.879742,0.571605,1.764437,0.531581,1.605202,0.462317,1.370569,0.441097,1.175982,0.531844,1.022258,0.897793,0.93016,1.271172,0.834572
8.716667,0.594872,2.000283,0.59789,1.879808,0.570825,1.764684,0.530358,1.60557,0.460738,1.370972,0.439051,1.176651,0.529346,1.02268,0.89523,0.930203,1.268862,0.8349
8.725,0.594472,2.00038,0.597334,1.879921,0.569995,1.764893,0.529165,1.605768,0.458928,1.371529,0.436924,1.177157,0.526783,1.023093,0.892794,0.930252,1.266572,0.834726
8.733333,0.594024,2.000426,0.596697,1.880059,0.569174,1.765126,0.527916,1.605967,0.456919,1.372035,0.434566,1.177487,0.52432,1.023454,0.890285,0.930117,1.26434,0.834641
8.741667,0.593626,2.000507,0.596033,1.88017,0.568297,1.765354,0.526601,1.60625,0.45505,1.372379,0.432315,1.177879,0.521777,1.023784,0.887833,0.930022,1.26221,0.835199
8.75,0.593268,2.000567,0.595428,1.8803,0.567414,1.765531,0.525324,1.606535,0.45335,1.372637,0.430224,1.178266,0.519127,1.023865,0.885381,0.930294,1.260045,0.83603
8.758333,0.592914,2.000664,0.594849,1.880393,0.566623,1.765695,0.52414,1.606732,0.451422,1.372951,0.427548,1.178571,0.516238,1.023768,0.882826,0.930799,1.257866,0.837481
8.766667,0.592594,2.000718,0.594245,1.88045,0.565881,1.765804,0.522938,1.606867,0.449583,1.37316,0.42506,1.178912,0.513382,1.024321,0.880279,0.931672,1.255775,0.839633
8.775,0.592344,2.000795,0.593835,1.880539,0.565164,1.765906,0.521654,1.606976,0.44773,1.373459,0.422335,1.179156,0.510204,1.024657,0.877525,0.933268,1.25381,0.842658
8.783333,0.592151,2.000782,0.593506,1.88054,0.564513,1.765979,0.520406,1.607133,0.445818,1.373847,0.419489,1.179559,0.507147,1.025091,0.874789,0.935205,1.25164,0.846456
8.791667,0.591919,2.000739,0.593155,1.880552,0.563876,1.766003,0.519303,1.607396,0.443573,1.374247,0.416762,1.180175,0.504015,1.025794,0.872071,0.937514,1.249515,0.850508
8.8,0.591673,2.000726,0.592823,1.880477,0.563247,1.76605,0.51828,1.607585,0.441508,1.374801,0.413853,1.180671,0.500768,1.026608,0.869267,0.940188,1.247252,0.855
8.808333,0.591435,2.000659,0.592479,1.880455,0.562654,1.766124,0.517047,1.607808,0.439411,1.375391,0.411018,1.181343,0.497578,1.027507,0.866442,0.942961,1.244895,0.859377
8.816667,0.591126,2.000615,0.591732,1.880395,0.561984,1.766263,0.51569,1.60812,0.437291,1.376175,0.408279,1.18227,0.494542,1.028519,0.863621,0.945627,1.24241,0.863868
8.825,0.590752,2.000585,0.59119,1.880409,0.561289,1.766502,0.51425,1.608547,0.435063,1.376908,0.40551,1.183095,0.4914,1.029783,0.860855,0.948092,1.239951,0.86794
8.833333,0.590317,2.000586,0.590605,1.880529,0.560492,1.766839,0.512898,1.6091,0.432985,1.377514,0.40273,1.183625,0.488466,1.030808,0.858005,0.950631,1.237585,0.871906
8.841667,0.589714,2.000765,0.58989,1.88078,0.559555,1.767307,0.511454,1.609764,0.430731,1.378386,0.400229,1.18488,0.485662,1.032059,0.855353,0.952928,1.235054,0.876168
8.85,0.589147,2.000899,0.589178,1.881055,0.558562,1.767798,0.509937,1.610388,0.428583,1.37917,0.397486,1.185723,0.482869,1.032929,0.852787,0.955173,1.232816,0.879584
8.858333,0.588558,2.0011,0.588379,1.881377,0.557473,1.768345,0.508439,1.610948,0.426471,1.380001,0.394914,1.1864,0.48018,1.033796,0.850234,0.957259,1.230546,0.883246
8.866667,0.587862,2.001333,0.587667,1.881605,0.556312,1.768806,0.507116,1.611355,0.424604,1.380786,0.392671,1.187358,0.477576,1.034593,0.847781,0.959421,1.228367,0.886461
8.875,0.587162,2.001559,0.586861,1.881858,0.555274,1.769141,0.50578,1.611845,0.422925,1.381384,0.390374,1.188214,0.475095,1.035366,0.845377,0.96136,1.226108,0.88931
8.883333,0.586401,2.001717,0.586011,1.882038,0.554301,1.769441,0.504502,1.612403,0.421151,1.381916,0.388244,1.188676,0.472626,1.036217,0.843063,0.962895,1.224208,0.891411
8.891667,0.585625,2.001873,0.585249,1.88215,0.553443,1.769666,0.503355,1.612807,0.419597,1.382527,0.38618,1.189177,0.470503,1.036877,0.840905,0.964247,1.222167,0.893163
8.9,0.584902,2.001956,0.584541,1.882213,0.552656,1.769821,0.5023,1.61308,0.417977,1.383126,0.38422,1.189838,0.46832,1.037481,0.838771,0.965209,1.220026,0.894263
8.908333,0.584253,2.002017,0.58387,1.882306,0.551811,1.769963,0.501238,1.613342,0.416562,1.383625,0.382421,1.190373,0.466263,1.038061,0.836729,0.965807,1.217958,0.894752
8.916667,0.583589,2.002079,0.583283,1.882337,0.550981,1.77016,0.500121,1.613654,0.415082,1.384169,0.380721,1.19107,0.464346,1.038473,0.83471,0.965823,1.215984,0.894243
8.925,0.582963,2.00205,0.582644,1.882455,0.550109,1.770403,0.499014,1.613877,0.413743,1.384582,0.379026,1.191489,0.462599,1.039058,0.832903,0.965348,1.214081,0.892897
8.933333,0.582359,2.002118,0.582005,1.882577,0.549242,1.770736,0.497809,1.614245,0.412457,1.384963,0.377418,1.191733,0.461113,1.03934,0.831222,0.964567,1.212304,0.890945
