,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
24.575,0.129911,2.907137,0.131426,2.837019,0.132733,2.712279,0.089117,2.364925,0.046295,2.05613,0.008166,1.793945,-0.016351,1.389065,0.040739,1.059213,0.117617,0.676167
24.583333,0.129943,2.907136,0.134388,2.832798,0.132749,2.712281,0.088816,2.36443,0.04594,2.056172,0.007675,1.793963,-0.017435,1.388746,0.03932,1.058949,0.115647,0.675709
24.591667,0.129958,2.907148,0.131392,2.83702,0.132736,2.712294,0.088658,2.364338,0.04558,2.056116,0.007161,1.793935,-0.018493,1.388486,0.037805,1.05859,0.113493,0.675171
24.6,0.129984,2.907178,0.134394,2.83275,0.132746,2.712256,0.088531,2.364295,0.045204,2.056073,0.006663,1.793873,-0.019417,1.38831,0.036254,1.058137,0.11146,0.674765
24.608333,0.129973,2.907156,0.13138,2.837018,0.132754,2.712244,0.088414,2.36418,0.044842,2.056015,0.006154,1.793833,-0.020436,1.388004,0.034699,1.057572,0.109451,0.674215
24.616667,0.12995,2.907121,0.13439,2.832735,0.132761,2.712212,0.08829,2.364091,0.04453,2.055926,0.005697,1.793781,-0.021426,1.387644,0.033248,1.057195,0.107344,0.673635
24.625,0.130018,2.90715,0.129884,2.836509,0.132772,2.712164,0.088126,2.364017,0.044194,2.055853,0.005214,1.793733,-0.022358,1.38719,0.031838,1.056891,0.105265,0.672989
24.633333,0.129975,2.907121,0.13433,2.832625,0.132784,2.712177,0.088008,2.363937,0.043869,2.055789,0.004753,1.793701,-0.023304,1.386858,0.030385,1.056489,0.103193,0.672395
24.641667,0.12995,2.90713,0.129936,2.836471,0.132764,2.712158,0.087859,2.363894,0.043573,2.055714,0.004241,1.793673,-0.024339,1.386468,0.028816,1.055885,0.101208,0.672096
24.65,0.129932,2.90711,0.134378,2.832595,0.132786,2.71216,0.087725,2.363856,0.043235,2.055686,0.003754,1.793635,-0.025252,1.386206,0.027432,1.055435,0.098928,0.671493
24.658333,0.129905,2.907105,0.131396,2.836985,0.13276,2.712178,0.087613,2.363855,0.042941,2.055673,0.003285,1.793662,-0.02625,1.385962,0.02602,1.055187,0.096944,0.670937
24.666667,0.129907,2.907132,0.134398,2.832726,0.132765,2.712213,0.087503,2.363843,0.042658,2.055682,0.002797,1.793691,-0.027291,1.385692,0.024503,1.054943,0.095004,0.67061
24.675,0.129853,2.907096,0.13141,2.837024,0.13274,2.71227,0.087372,2.363863,0.042414,2.055712,0.002349,1.793733,-0.028259,1.385408,0.022911,1.054619,0.092799,0.669894
24.683333,0.12991,2.907089,0.134393,2.832749,0.132745,2.712281,0.087256,2.36381,0.042165,2.055687,0.001909,1.793778,-0.029166,1.385239,0.02137,1.054263,0.090742,0.669491
24.691667,0.129933,2.907125,0.131396,2.83698,0.132749,2.712282,0.087151,2.363794,0.041906,2.055658,0.001452,1.793766,-0.030034,1.384961,0.020065,1.053854,0.088723,0.669152
24.7,0.12999,2.90715,0.13435,2.832798,0.132743,2.712269,0.087034,2.363718,0.041638,2.055606,0.001033,1.793758,-0.030917,1.384758,0.018709,1.053296,0.08655,0.668657
24.708333,0.12995,2.907125,0.13137,2.837011,0.132748,2.712221,0.086881,2.363625,0.041338,2.05556,0.0006,1.793694,-0.031821,1.384397,0.017202,1.052717,0.084582,0.66804
24.716667,0.129962,2.90712,0.134366,2.832746,0.132764,2.712188,0.086775,2.363554,0.041049,2.05551,0.000167,1.793683,-0.032875,1.383879,0.01568,1.05243,0.0825,0.667422
24.725,0.129976,2.907132,0.131352,2.837007,0.132764,2.712155,0.086631,2.363486,0.040768,2.055481,-0.000301,1.793654,-0.033912,1.383466,0.014214,1.052166,0.080453,0.666956
24.733333,0.129941,2.907094,0.134328,2.832737,0.13276,2.712158,0.086507,2.363406,0.040454,2.055499,-0.000747,1.793652,-0.034771,1.383176,0.012762,1.051803,0.078331,0.66641
24.741667,0.129969,2.907127,0.131351,2.836989,0.132751,2.712168,0.086358,2.363397,0.040116,2.055486,-0.001259,1.793601,-0.035635,1.382935,0.011288,1.051321,0.076355,0.665826
24.75,0.129987,2.907112,0.134336,2.832709,0.132752,2.712185,0.086232,2.363369,0.039811,2.055461,-0.001814,1.793609,-0.036584,1.382724,0.009868,1.050839,0.074569,0.665684
24.758333,0.130008,2.907159,0.129889,2.836507,0.132754,2.712199,0.086076,2.363348,0.039499,2.055475,-0.002371,1.793595,-0.037603,1.382442,0.008424,1.050457,0.072289,0.665124
24.766667,0.12997,2.907126,0.134313,2.832635,0.132747,2.712208,0.085936,2.363271,0.039172,2.055446,-0.002874,1.793589,-0.038647,1.382141,0.007002,1.05026,0.070344,0.664619
24.775,0.129939,2.907093,0.131341,2.836994,0.132751,2.712198,0.08579,2.363204,0.038841,2.055356,-0.003395,1.7936,-0.039654,1.381777,0.005633,1.049984,0.068584,0.664215
24.783333,0.129872,2.907073,0.134308,2.832782,0.13275,2.712187,0.085648,2.363158,0.03852,2.055283,-0.003888,1.793533,-0.040528,1.381411,0.00423,1.049485,0.066593,0.663674
24.791667,0.129842,2.907065,0.131326,2.836978,0.132764,2.712178,0.085504,2.363117,0.038158,2.055223,-0.004378,1.793494,-0.041467,1.381187,0.002785,1.04898,0.064551,0.663297
24.8,0.129848,2.907062,0.134352,2.832759,0.13277,2.712176,0.085364,2.363027,0.037832,2.055176,-0.004848,1.793479,-0.042497,1.380867,0.00146,1.048747,0.062646,0.662872
24.808333,0.129888,2.907112,0.131339,2.836982,0.132756,2.712185,0.085215,2.363009,0.037467,2.055129,-0.005329,1.793482,-0.043471,1.380654,0.000082,1.048545,0.060811,0.662409
24.816667,0.129859,2.907129,0.134279,2.832839,0.132746,2.712201,0.085077,2.362979,0.037134,2.055101,-0.005806,1.793464,-0.044363,1.380514,-0.001344,1.048278,0.058954,0.662007
24.825,0.129881,2.907093,0.131326,2.83698,0.132775,2.712216,0.084934,2.36294,0.036776,2.055098,-0.006278,1.793467,-0.045352,1.380216,-0.002837,1.047932,0.057022,0.661523
24.833333,0.129995,2.907147,0.13428,2.832815,0.132756,2.712222,0.084819,2.362908,0.036446,2.055072,-0.006722,1.793452,-0.04636,1.379868,-0.004234,1.047554,0.055222,0.661257
24.841667,0.129926,2.907101,0.131312,2.83698,0.132752,2.712227,0.084643,2.362841,0.036059,2.054965,-0.007241,1.793421,-0.047251,1.379673,-0.005538,1.047187,0.053324,0.660961
24.85,0.129897,2.907078,0.134308,2.832788,0.132766,2.712193,0.084473,2.362805,0.035739,2.05497,-0.007751,1.793408,-0.048054,1.379433,-0.006806,1.046778,0.051477,0.660458
24.858333,0.12988,2.907099,0.131341,2.836982,0.132762,2.712182,0.084318,2.362719,0.035381,2.054969,-0.00822,1.793389,-0.048991,1.379127,-0.008232,1.046338,0.04956,0.660018
24.866667,0.129926,2.907094,0.134278,2.832724,0.132754,2.712171,0.084177,2.36267,0.035069,2.054938,-0.00874,1.793333,-0.049988,1.37881,-0.009633,1.046089,0.047818,0.659676
24.875,0.129919,2.907102,0.129872,2.836466,0.132753,2.712171,0.084052,2.362596,0.034767,2.054917,-0.00921,1.793365,-0.050957,1.378538,-0.010937,1.045908,0.046051,0.659302
24.883333,0.129943,2.907115,0.134274,2.83263,0.132757,2.712138,0.083938,2.362565,0.034498,2.054912,-0.009673,1.793372,-0.051929,1.378269,-0.012186,1.045668,0.044237,0.658665
24.891667,0.129907,2.907106,0.129876,2.836488,0.132757,2.712147,0.083812,2.362485,0.03418,2.05492,-0.010209,1.793327,-0.052881,1.378068,-0.013463,1.045316,0.042558,0.658243
24.9,0.129963,2.907109,0.134296,2.832607,0.132761,2.712147,0.08366,2.362455,0.033862,2.05489,-0.010686,1.793305,-0.053696,1.377812,-0.014762,1.044932,0.040856,0.658154
24.908333,0.129949,2.907103,0.131314,2.83695,0.132732,2.712158,0.083525,2.362416,0.03359,2.054892,-0.011138,1.793324,-0.054531,1.377547,-0.016081,1.044666,0.038946,0.657739
24.916667,0.129943,2.907094,0.134301,2.832753,0.13275,2.712168,0.083386,2.362384,0.033284,2.054894,-0.011587,1.793349,-0.055334,1.37732,-0.017347,1.044451,0.037086,0.65735
24.925,0.129869,2.907035,0.131334,2.836974,0.132744,2.71217,0.083223,2.362341,0.032992,2.054902,-0.01203,1.793346,-0.056226,1.377027,-0.018626,1.044285,0.035565,0.657088
24.933333,0.129865,2.907056,0.134259,2.832789,0.132745,2.712201,0.083105,2.362335,0.03265,2.054923,-0.012462,1.793357,-0.057191,1.376712,-0.019838,1.043923,0.033846,0.656667
24.941667,0.129893,2.907093,0.131337,2.836976,0.13273,2.712229,0.082996,2.362293,0.032324,2.05487,-0.012924,1.793344,-0.058172,1.37649,-0.021035,1.043512,0.032193,0.656323
24.95,0.12988,2.907094,0.134254,2.832788,0.132732,2.712245,0.082863,2.362262,0.032026,2.054881,-0.013336,1.793356,-0.058951,1.37635,-0.02222,1.043216,0.030411,0.656059
24.958333,0.129867,2.90711,0.131344,2.836997,0.132721,2.712232,0.082728,2.362207,0.031743,2.054818,-0.013786,1.793341,-0.059635,1.376303,-0.023477,1.04291,0.02876,0.655706
24.966667,0.129867,2.907101,0.134219,2.832827,0.132732,2.712227,0.082632,2.362138,0.03146,2.054752,-0.014182,1.793306,-0.060389,1.376095,-0.024761,1.042778,0.027246,0.655355
24.975,0.129953,2.907159,0.129868,2.836468,0.132719,2.712185,0.082528,2.362051,0.031233,2.054686,-0.014588,1.793255,-0.061187,1.375772,-0.025897,1.042656,0.025618,0.65506
24.983333,0.129892,2.907088,0.134256,2.832623,0.132724,2.712171,0.082382,2.362001,0.030906,2.054607,-0.015022,1.793164,-0.062023,1.375404,-0.02704,1.04232,0.023851,0.654652
24.991667,0.129947,2.907111,0.129853,2.836495,0.132724,2.712135,0.082278,2.361926,0.030632,2.054542,-0.015422,1.793098,-0.062878,1.374997,-0.028198,1.041847,0.022254,0.654291
25,0.129868,2.907075,0.134269,2.832606,0.132748,2.712127,0.08217,2.361906,0.030368,2.054516,-0.015819,1.793044,-0.063719,1.374752,-0.029343,1.041539,0.020881,0.653863
25.008333,0.129941,2.9071,0.129854,2.836487,0.132715,2.712129,0.082034,2.361873,0.030068,2.054541,-0.016156,1.793014,-0.064419,1.374574,-0.030434,1.041292,0.019454,0.653457
25.016667,0.129892,2.907073,0.134262,2.832609,0.132715,2.712167,0.081945,2.361871,0.029755,2.054551,-0.016526,1.793022,-0.06517,1.374416,-0.0316,1.041158,0.017881,0.65318
25.025,0.129938,2.907075,0.131293,2.836975,0.132712,2.71219,0.081833,2.361848,0.029532,2.054558,-0.01694,1.793016,-0.065892,1.374296,-0.032656,1.041003,0.016164,0.653088
25.033333,0.129883,2.907067,0.134236,2.832769,0.132722,2.712179,0.081766,2.361863,0.029266,2.05459,-0.017296,1.792996,-0.066491,1.374298,-0.033696,1.040885,0.014722,0.653179
25.041667,0.129923,2.907074,0.131314,2.83696,0.132718,2.712194,0.081693,2.361841,0.029049,2.054559,-0.017628,1.792998,-0.067145,1.374385,-0.034653,1.040778,0.013399,0.653193
25.05,0.129924,2.907114,0.134245,2.832801,0.132727,2.712205,0.081655,2.361857,0.028859,2.054578,-0.01792,1.793024,-0.067815,1.374439,-0.035733,1.0408,0.011996,0.653067
25.058333,0.129998,2.907147,0.131312,2.836982,0.132732,2.712204,0.081605,2.361902,0.028723,2.054592,-0.018229,1.793092,-0.068438,1.37453,-0.036693,1.04093,0.010544,0.653025
25.066667,0.129937,2.90712,0.134266,2.832818,0.132739,2.712225,0.08159,2.361924,0.028585,2.05463,-0.018564,1.793171,-0.069028,1.374668,-0.037602,1.041223,0.009169,0.653023
25.075,0.129838,2.907064,0.131336,2.836985,0.132737,2.712223,0.081524,2.361952,0.028464,2.05465,-0.018881,1.793244,-0.069672,1.374886,-0.038522,1.041524,0.008039,0.653264
25.083333,0.12991,2.907103,0.134248,2.832786,0.132744,2.712252,0.081479,2.361994,0.028318,2.05468,-0.019156,1.793295,-0.07025,1.375056,-0.039407,1.041669,0.006935,0.653339
25.091667,0.129862,2.907089,0.1313,2.836996,0.132753,2.712239,0.08141,2.36197,0.028171,2.054683,-0.019459,1.793337,-0.070798,1.375229,-0.040229,1.041773,0.005837,0.653468
25.1,0.129994,2.90714,0.134235,2.832784,0.132736,2.712226,0.081338,2.361974,0.028001,2.054697,-0.019762,1.79335,-0.071335,1.375399,-0.040982,1.041808,0.00477,0.653542
25.108333,0.129914,2.907085,0.129815,2.836478,0.13275,2.712213,0.081286,2.36194,0.027799,2.054633,-0.020038,1.793394,-0.071781,1.375594,-0.04165,1.041871,0.003807,0.653656
25.116667,0.129991,2.907144,0.134281,2.8326,0.132761,2.712173,0.081226,2.361918,0.027604,2.054637,-0.0203,1.79344,-0.072232,1.375716,-0.042263,1.041975,0.002935,0.653761
25.125,0.129932,2.907098,0.131323,2.836933,0.132765,2.712157,0.081184,2.361903,0.027417,2.054646,-0.020565,1.793475,-0.072633,1.375787,-0.042788,1.041992,0.002148,0.653845
25.133333,0.129985,2.907139,0.134304,2.83274,0.132777,2.71216,0.081164,2.361933,0.027271,2.054681,-0.020799,1.793508,-0.073047,1.375917,-0.043242,1.042086,0.001561,0.65396
25.141667,0.129907,2.907087,0.131316,2.836986,0.132783,2.71216,0.081107,2.36194,0.027143,2.054702,-0.021048,1.793584,-0.073346,1.375996,-0.043629,1.042182,0.001067,0.654115
25.15,0.12998,2.907141,0.134265,2.832811,0.132788,2.712196,0.081069,2.361985,0.02704,2.054758,-0.021231,1.793654,-0.073624,1.376116,-0.043969,1.04234,0.000697,0.65424
25.158333,0.129997,2.907168,0.13133,2.836968,0.132778,2.712224,0.08105,2.362017,0.026946,2.054816,-0.021421,1.793697,-0.073892,1.376252,-0.044271,1.042533,0.000435,0.654354
25.166667,0.12996,2.907145,0.134243,2.832862,0.132783,2.712244,0.081007,2.36205,0.026866,2.054873,-0.021585,1.793777,-0.074069,1.376307,-0.04449,1.042694,0.000258,0.654456
25.175,0.130002,2.907161,0.131344,2.836986,0.132785,2.71226,0.080969,2.362086,0.026781,2.054884,-0.021734,1.793803,-0.074188,1.37643,-0.04464,1.042755,0.000143,0.654514
25.183333,0.129937,2.907087,0.134339,2.83277,0.132778,2.712268,0.080963,2.362104,0.026702,2.054895,-0.022053,1.794258,-0.074299,1.376443,-0.044717,1.042819,0.000126,0.654574
25.191667,0.129921,2.907121,0.131332,2.837,0.132778,2.712262,0.080982,2.362072,0.026661,2.05492,-0.022079,1.794237,-0.074344,1.376464,-0.044722,1.042868,0.000162,0.654587
25.2,0.129976,2.907146,0.134234,2.832871,0.13278,2.71225,0.080967,2.362082,0.026638,2.054918,-0.021829,1.793755,-0.074282,1.376394,-0.044623,1.042828,0.000321,0.654535
25.208333,0.129952,2.907127,0.131304,2.836993,0.132789,2.712221,0.08097,2.362031,0.026659,2.054886,-0.021756,1.793718,-0.074175,1.376369,-0.044457,1.042748,0.000551,0.654496
25.216667,0.129982,2.90717,0.134281,2.832821,0.132793,2.712208,0.081007,2.362007,0.026748,2.054811,-0.021613,1.793689,-0.074024,1.376313,-0.044229,1.042655,0.000878,0.654421
25.225,0.129923,2.907107,0.131318,2.836975,0.132795,2.712194,0.081039,2.361976,0.026847,2.054777,-0.021514,1.793657,-0.07381,1.376234,-0.043926,1.0426,0.001251,0.654345
25.233333,0.13007,2.907188,0.134301,2.83276,0.132795,2.712178,0.081069,2.361938,0.026974,2.054714,-0.021335,1.793611,-0.073561,1.376098,-0.04357,1.042459,0.001663,0.65433
25.241667,0.130028,2.90717,0.131331,2.836966,0.132795,2.712151,0.081097,2.361945,0.027123,2.054644,-0.021138,1.793575,-0.073234,1.376045,-0.043149,1.04236,0.002174,0.654295
25.25,0.129974,2.907129,0.134318,2.832749,0.132776,2.712149,0.081141,2.361905,0.027261,2.054663,-0.020899,1.793502,-0.072875,1.375959,-0.042653,1.042208,0.002812,0.654245
25.258333,0.129881,2.907074,0.131348,2.836971,0.132793,2.712153,0.081182,2.361924,0.027419,2.054597,-0.020624,1.79346,-0.072461,1.37584,-0.042093,1.042153,0.003522,0.65418
25.266667,0.129938,2.907128,0.134338,2.832747,0.13279,2.712189,0.081231,2.361935,0.027558,2.054603,-0.020359,1.793388,-0.072003,1.375765,-0.041445,1.042086,0.004405,0.654104
25.275,0.129871,2.907066,0.13136,2.836977,0.132769,2.712221,0.08128,2.361983,0.027716,2.054639,-0.020081,1.793403,-0.071534,1.37563,-0.040734,1.0421,0.005339,0.654091
25.283333,0.129958,2.907136,0.134277,2.832829,0.132762,2.71225,0.081331,2.362021,0.02789,2.054653,-0.019757,1.793351,-0.071072,1.375534,-0.040025,1.042034,0.006297,0.65394
25.291667,0.129879,2.907114,0.131351,2.836994,0.132773,2.712263,0.081427,2.36204,0.028084,2.054641,-0.019462,1.793326,-0.070593,1.37545,-0.039322,1.041995,0.00727,0.653732
25.3,0.12994,2.907142,0.134263,2.832857,0.132768,2.712269,0.081466,2.362054,0.028286,2.054605,-0.019169,1.793271,-0.070068,1.375265,-0.03861,1.041831,0.008214,0.653581
25.308333,0.129956,2.90712,0.131365,2.837011,0.132755,2.712276,0.081502,2.362045,0.028479,2.05457,-0.018704,1.792885,-0.069523,1.375031,-0.037903,1.04157,0.009154,0.653448
25.316667,0.129948,2.907133,0.134283,2.832831,0.13275,2.712243,0.081575,2.362002,0.028638,2.054506,-0.018394,1.792814,-0.068985,1.374869,-0.037183,1.041271,0.010208,0.6534
25.325,0.129923,2.907082,0.131334,2.836998,0.132744,2.712204,0.081603,2.361925,0.028813,2.054435,-0.018266,1.792995,-0.06842,1.374673,-0.036376,1.040987,0.011379,0.653323
25.333333,0.129906,2.907082,0.134319,2.832739,0.132743,2.712177,0.081658,2.361899,0.028985,2.05442,-0.017868,1.792722,-0.0679,1.374506,-0.035525,1.040797,0.012614,0.653287
25.341667,0.129933,2.907085,0.131321,2.836991,0.132749,2.712173,0.081683,2.361847,0.029158,2.054403,-0.017606,1.792657,-0.067353,1.374372,-0.034695,1.040655,0.01377,0.653203
25.35,0.129913,2.907088,0.134319,2.832747,0.132727,2.712173,0.081761,2.361873,0.029308,2.054383,-0.017467,1.792864,-0.066807,1.374244,-0.033905,1.040582,0.014772,0.652922
25.358333,0.129907,2.9071,0.129895,2.836482,0.132736,2.712185,0.081798,2.361859,0.029472,2.054415,-0.017066,1.792596,-0.066275,1.374132,-0.033127,1.040548,0.015883,0.652691
25.366667,0.129951,2.907115,0.134311,2.832594,0.132731,2.712195,0.081854,2.361855,0.02964,2.054415,-0.016949,1.792785,-0.065807,1.373957,-0.032326,1.040596,0.017008,0.652473
25.375,0.130016,2.90713,0.131315,2.836975,0.132722,2.712198,0.081878,2.361829,0.029782,2.054424,-0.016739,1.792801,-0.065413,1.373771,-0.031535,1.040431,0.01823,0.652515
25.383333,0.12993,2.907097,0.134305,2.832754,0.132723,2.712183,0.081927,2.361812,0.029961,2.054401,-0.016489,1.792782,-0.064985,1.37354,-0.030807,1.040328,0.019378,0.652501
25.391667,0.129911,2.907105,0.131315,2.836974,0.132701,2.712183,0.081951,2.361812,0.030088,2.054402,-0.016292,1.792743,-0.06462,1.373467,-0.030075,1.040328,0.020278,0.652498
25.4,0.129885,2.907089,0.134312,2.832747,0.13272,2.712174,0.081997,2.36182,0.030179,2.054394,-0.016087,1.792699,-0.064228,1.373293,-0.029425,1.040173,0.021214,0.652506
25.408333,0.129868,2.90707,0.131341,2.83697,0.132694,2.712202,0.08202,2.361809,0.030321,2.054419,-0.015873,1.792698,-0.063873,1.373191,-0.028735,1.040056,0.022157,0.652584
25.416667,0.129914,2.90711,0.134241,2.832829,0.132691,2.712219,0.082056,2.36184,0.030413,2.054435,-0.015691,1.792711,-0.063512,1.373054,-0.028079,1.039933,0.023061,0.652535
25.425,0.129845,2.907085,0.131291,2.837,0.132678,2.712249,0.08208,2.361848,0.030543,2.054442,-0.015515,1.792748,-0.063184,1.372972,-0.027487,1.039799,0.023987,0.652469
25.433333,0.129926,2.907112,0.134194,2.832842,0.132686,2.712238,0.082102,2.361833,0.030657,2.054418,-0.015348,1.792754,-0.062847,1.372867,-0.026917,1.039675,0.024822,0.652354
25.441667,0.129928,2.907114,0.131304,2.836989,0.132682,2.712232,0.082123,2.361833,0.030775,2.054409,-0.015183,1.792771,-0.062518,1.372736,-0.026473,1.039606,0.0255,0.652249
25.45,0.129862,2.907068,0.134205,2.832813,0.132678,2.712201,0.082111,2.361803,0.030874,2.054328,-0.015064,1.792735,-0.062214,1.372604,-0.026051,1.039433,0.026162,0.652076
25.458333,0.129903,2.907058,0.12987,2.836456,0.132689,2.71216,0.082152,2.361746,0.030943,2.054298,-0.014929,1.792693,-0.061939,1.37245,-0.025717,1.039304,0.026774,0.651972
25.466667,0.12982,2.907017,0.134249,2.832586,0.132678,2.71213,0.082167,2.361722,0.031036,2.05422,-0.014823,1.792684,-0.061731,1.3723,-0.025413,1.039167,0.027235,0.651934
25.475,0.129995,2.907099,0.129838,2.836442,0.132687,2.712104,0.082185,2.361686,0.031092,2.05419,-0.014704,1.792663,-0.061546,1.372183,-0.025134,1.039165,0.02761,0.651817
25.483333,0.129967,2.907116,0.134303,2.832561,0.132667,2.712091,0.082201,2.361669,0.031138,2.054157,-0.014617,1.792655,-0.061392,1.372148,-0.024905,1.039148,0.027921,0.651747
25.491667,0.129901,2.907067,0.131312,2.836979,0.132683,2.712125,0.082217,2.361695,0.031192,2.05417,-0.014527,1.792694,-0.061278,1.372084,-0.024717,1.039142,0.02816,0.651754
25.5,0.129855,2.907069,0.134264,2.832732,0.132679,2.712143,0.082241,2.361734,0.031219,2.05421,-0.014466,1.792723,-0.06115,1.372101,-0.024566,1.03914,0.028312,0.651713
25.508333,0.129953,2.907092,0.131312,2.836991,0.132674,2.712197,0.082223,2.361754,0.031271,2.05425,-0.014435,1.792796,-0.061108,1.372147,-0.024498,1.039062,0.028379,0.651792
25.516667,0.129871,2.907069,0.134213,2.832834,0.132671,2.712216,0.082241,2.361801,0.031279,2.054251,-0.014399,1.79282,-0.061083,1.372132,-0.024438,1.039123,0.028415,0.651811
25.525,0.12982,2.907042,0.131331,2.836975,0.132656,2.712225,0.082239,2.361813,0.031268,2.054265,-0.014394,1.792859,-0.061116,1.372105,-0.024475,1.039169,0.028355,0.651803
25.533333,0.129921,2.907111,0.13427,2.832765,0.132675,2.712218,0.082223,2.361778,0.031265,2.054236,-0.014389,1.792843,-0.061142,1.372107,-0.024572,1.039185,0.028246,0.651817
25.541667,0.129874,2.907075,0.13134,2.836972,0.132673,2.712193,0.082218,2.361789,0.031253,2.054238,-0.014441,1.792837,-0.061219,1.372113,-0.024736,1.039089,0.027994,0.651769
25.55,0.129877,2.907087,0.134255,2.832769,0.13266,2.712177,0.082208,2.361726,0.031225,2.054212,-0.014496,1.792851,-0.061329,1.372087,-0.024904,1.039064,0.027725,0.651675
