femur 1		femur 4		tibia 1		tibia4	
X	Y	X	Y	X	Y	X	Y
1.51617	1.332831	1.539306	0.933634	1.65461	0.91544	1.923921	1.02654
1.516176	1.332845	1.539309	0.933629	1.654588	0.915456	1.923861	1.026663
1.516156	1.332825	1.539306	0.93362	1.654576	0.915453	1.923802	1.026753
1.516147	1.332811	1.539294	0.933596	1.654562	0.915463	1.923752	1.026851
1.516155	1.332778	1.539276	0.933574	1.654534	0.915441	1.923702	1.026917
1.516156	1.332777	1.539264	0.933559	1.654517	0.915462	1.92363	1.027006
1.516139	1.332772	1.539239	0.933549	1.654476	0.915468	1.92357	1.027063
1.51615	1.332776	1.5392	0.933556	1.654443	0.915501	1.923523	1.027137
1.516138	1.332783	1.539191	0.93356	1.654411	0.915529	1.923465	1.027196
1.516125	1.332803	1.539145	0.933592	1.654372	0.915563	1.923421	1.027265
1.516109	1.332812	1.539132	0.933614	1.654338	0.915578	1.92339	1.027296
1.516116	1.33285	1.539104	0.933626	1.654301	0.915616	1.923365	1.027339
1.516111	1.332836	1.539096	0.933628	1.654284	0.915628	1.923351	1.027337
1.51612	1.332855	1.539096	0.933638	1.654275	0.91564	1.923328	1.027357
1.516113	1.332839	1.539077	0.93362	1.654277	0.915616	1.923336	1.027327
1.516115	1.332831	1.539097	0.933603	1.654303	0.915597	1.923347	1.027293
1.516111	1.332799	1.53909	0.933578	1.654312	0.915549	1.923386	1.027232
1.516116	1.332789	1.539127	0.933563	1.654355	0.915535	1.923417	1.027182
1.516121	1.33276	1.539133	0.933551	1.654374	0.915483	1.923462	1.02712
1.516136	1.332757	1.539168	0.933553	1.654413	0.915464	1.923516	1.027061
1.516138	1.332755	1.539192	0.933547	1.654443	0.915458	1.923569	1.026998
1.516134	1.332769	1.539233	0.933571	1.654481	0.91547	1.923636	1.026956
1.516141	1.332791	1.539243	0.933601	1.654503	0.915435	1.923699	1.026893
1.516133	1.332838	1.539275	0.933607	1.654535	0.915457	1.923742	1.02684
1.516151	1.33283	1.539275	0.93362	1.654548	0.915452	1.923799	1.026767
1.516153	1.332833	1.539291	0.933648	1.654564	0.915462	1.923851	1.026695
1.516157	1.332829	1.539283	0.93363	1.654585	0.91542	1.9239	1.026598
1.516158	1.332818	1.539298	0.933619	1.654593	0.915404	1.923945	1.026503
1.516142	1.332797	1.539296	0.933605	1.65461	0.915352	1.92398	1.026408
1.516143	1.332804	1.539298	0.9336	1.654614	0.915334	1.924015	1.026311
1.516147	1.332772	1.539292	0.933581	1.654617	0.915301	1.924032	1.026229
1.516145	1.332788	1.539292	0.933578	1.65462	0.91529	1.924063	1.026157
1.516147	1.332762	1.539284	0.933562	1.654615	0.915263	1.924067	1.026087
1.516134	1.332769	1.539277	0.933575	1.654612	0.915254	1.924096	1.026045
1.516119	1.332746	1.539263	0.93356	1.65461	0.91524	1.924094	1.02601
1.516115	1.332757	1.53926	0.933558	1.654616	0.915256	1.924083	1.026006
1.516122	1.332759	1.539282	0.933577	1.654601	0.915248	1.924076	1.026003
1.516102	1.332793	1.539253	0.933593	1.654592	0.915277	1.92406	1.026052
1.516095	1.332787	1.539248	0.933606	1.654594	0.915286	1.924057	1.026104
1.516098	1.332819	1.539258	0.933631	1.65457	0.915296	1.924025	1.026171
1.516101	1.332813	1.539245	0.933647	1.654582	0.915328	1.923995	1.026222
1.516105	1.332835	1.539241	0.933655	1.654569	0.915348	1.923962	1.0263
1.516085	1.332809	1.539243	0.933608	1.654554	0.915337	1.923919	1.026334
1.516093	1.332787	1.539212	0.933611	1.654522	0.915347	1.923883	1.0264
1.516082	1.332757	1.53922	0.933563	1.654503	0.915333	1.923822	1.026431
1.516097	1.332733	1.539209	0.933547	1.654497	0.915324	1.923797	1.026507
1.516089	1.332706	1.539192	0.933514	1.654472	0.915334	1.923743	1.026557
1.516092	1.332717	1.53918	0.933534	1.654445	0.915344	1.9237	1.026635
1.516102	1.332712	1.539167	0.933512	1.654419	0.915358	1.923656	1.026712
1.516086	1.332741	1.539142	0.933548	1.654388	0.91539	1.923611	1.026792
1.516075	1.332733	1.539118	0.933542	1.654363	0.915406	1.923571	1.026877
1.51608	1.33278	1.539118	0.93358	1.654351	0.915451	1.923511	1.026964
1.516065	1.332785	1.539104	0.933594	1.654325	0.915496	1.923488	1.027043
1.516075	1.332817	1.539086	0.933638	1.654313	0.915534	1.923446	1.027108
1.516074	1.332815	1.539078	0.933629	1.654303	0.915545	1.923418	1.027132
1.516078	1.332815	1.539073	0.933618	1.654285	0.915548	1.923393	1.02716
1.516075	1.332778	1.539058	0.933584	1.654291	0.915516	1.92339	1.027158
1.516072	1.332768	1.539071	0.933577	1.654306	0.91549	1.923383	1.027161
1.51608	1.332733	1.539077	0.933536	1.654309	0.91546	1.923389	1.027116
1.516095	1.332717	1.539082	0.93352	1.65432	0.915459	1.9234	1.027081
1.516083	1.332707	1.539076	0.933498	1.654316	0.915415	1.923424	1.027049
1.516089	1.332719	1.539084	0.933541	1.654347	0.915396	1.923432	1.027035
1.516093	1.332733	1.53909	0.933532	1.654372	0.915351	1.923452	1.026976
1.516081	1.332761	1.539088	0.933538	1.654387	0.915318	1.923483	1.026918
1.516086	1.332776	1.539058	0.933562	1.654381	0.91529	1.92351	1.026824
1.5161	1.332808	1.539017	0.93359	1.65441	0.915239	1.923553	1.02672
1.516094	1.332804	1.538979	0.933601	1.654385	0.91514	1.923586	1.026547
1.516103	1.332816	1.538925	0.933609	1.654376	0.91507	1.923643	1.026371
1.516076	1.33278	1.538851	0.933584	1.654369	0.914942	1.923703	1.026092
1.51609	1.332794	1.538783	0.933581	1.654349	0.914835	1.923783	1.025777
1.516082	1.332777	1.5387	0.933541	1.654337	0.914666	1.923867	1.0254
1.516084	1.33278	1.538608	0.933547	1.654323	0.914488	1.923961	1.025002
1.516078	1.332767	1.538527	0.933521	1.654305	0.914274	1.924087	1.024529
1.516071	1.332769	1.538433	0.933527	1.654311	0.914068	1.924229	1.023976
1.516052	1.332747	1.538346	0.933515	1.654317	0.913802	1.924371	1.023361
1.516047	1.332748	1.538273	0.933518	1.654337	0.913598	1.924538	1.022731
1.516039	1.332766	1.538181	0.933537	1.654359	0.913325	1.924774	1.021983
1.516031	1.33277	1.538118	0.933538	1.654515	0.912818	1.92507	1.021187
1.516015	1.332769	1.53804	0.933548	1.654594	0.912501	1.92537	1.02035
1.515998	1.332773	1.537984	0.933567	1.654694	0.912206	1.9257	1.019554
1.516012	1.332786	1.537914	0.933562	1.654822	0.91187	1.926095	1.018556
1.516008	1.332821	1.537882	0.933602	1.65495	0.911521	1.926495	1.017406
1.515999	1.332817	1.537843	0.933582	1.655103	0.91109	1.926906	1.016263
1.516003	1.332836	1.537814	0.933614	1.655261	0.910688	1.927376	1.015147
1.515988	1.332814	1.537795	0.933599	1.655421	0.910276	1.927937	1.0138
1.515985	1.332807	1.537765	0.933573	1.655598	0.909838	1.928466	1.012406
1.515994	1.332768	1.537773	0.933544	1.655865	0.909227	1.928989	1.010937
1.515992	1.332759	1.537752	0.933521	1.656096	0.908688	1.929597	1.00934
1.515994	1.332729	1.537759	0.933481	1.656322	0.908104	1.930175	1.007787
1.51601	1.332737	1.537723	0.933491	1.656572	0.907503	1.930849	1.006046
1.515992	1.33274	1.537701	0.933505	1.656785	0.906929	1.931527	1.004326
1.515992	1.332774	1.537657	0.933527	1.657002	0.906364	1.932256	1.002439
1.515998	1.332787	1.537614	0.933557	1.657196	0.905796	1.932942	1.000559
1.515999	1.332819	1.537587	0.933585	1.65725	0.905404	1.933629	0.998589
1.515996	1.332828	1.537542	0.933604	1.657532	0.904725	1.93439	0.996443
1.516003	1.332836	1.537504	0.933616	1.657775	0.904074	1.935088	0.994311
1.515988	1.332802	1.537474	0.933596	1.658062	0.903356	1.935804	0.992007
1.515988	1.332799	1.537458	0.93357	1.658391	0.902491	1.936606	0.989731
1.515971	1.33277	1.537432	0.933535	1.658665	0.901772	1.937369	0.98726
1.515991	1.332766	1.537415	0.933539	1.658983	0.900962	1.93823	0.984887
1.51598	1.332755	1.537392	0.93352	1.65925	0.900112	1.939002	0.982323
1.515978	1.332755	1.537386	0.933506	1.659516	0.899296	1.939881	0.979802
1.515956	1.332741	1.537379	0.933518	1.65981	0.898499	1.94066	0.977123
1.515954	1.332756	1.53738	0.933529	1.660162	0.897643	1.94146	0.974562
1.515964	1.332783	1.537359	0.93355	1.660473	0.896786	1.94227	0.971763
1.515968	1.332805	1.537375	0.93356	1.660746	0.895984	1.943123	0.96904
1.515958	1.332793	1.537349	0.933568	1.661121	0.895003	1.943869	0.966156
1.515959	1.332799	1.537352	0.933574	1.661429	0.89401	1.944667	0.963296
1.515958	1.332779	1.53734	0.933566	1.661646	0.89313	1.945466	0.960308
1.515964	1.33279	1.537333	0.93358	1.661981	0.892153	1.946247	0.957319
1.515935	1.332779	1.53731	0.933556	1.662264	0.891104	1.947067	0.95426
1.515956	1.332804	1.537283	0.933552	1.662499	0.890199	1.947764	0.95104
1.515945	1.332774	1.537252	0.933557	1.662853	0.889111	1.94855	0.947957
1.515953	1.332788	1.53723	0.933561	1.663161	0.888091	1.949273	0.944723
1.515948	1.33278	1.537199	0.933549	1.663378	0.887148	1.949965	0.94128
1.515943	1.3328	1.537161	0.933568	1.663656	0.88603	1.950739	0.938033
1.515945	1.332796	1.53713	0.933559	1.663996	0.884852	1.951369	0.934693
1.515952	1.332798	1.53712	0.933547	1.664259	0.883876	1.951988	0.931256
1.515954	1.332788	1.53707	0.933543	1.664566	0.882666	1.952646	0.92784
1.515968	1.332774	1.537053	0.933544	1.664835	0.881492	1.953282	0.924297
1.515944	1.332765	1.537031	0.933526	1.665078	0.880451	1.953878	0.920694
1.515959	1.332783	1.537014	0.933542	1.665347	0.879265	1.954459	0.917106
1.515954	1.332772	1.537015	0.933544	1.665605	0.878111	1.955047	0.913532
1.515943	1.332798	1.537008	0.933551	1.665862	0.876933	1.955555	0.909906
1.515946	1.332798	1.536991	0.93356	1.666126	0.87576	1.956068	0.906232
1.515955	1.332827	1.536993	0.933564	1.666326	0.874628	1.956542	0.902477
1.515941	1.332803	1.536986	0.933553	1.666549	0.873389	1.956992	0.898659
1.51595	1.332802	1.53699	0.933566	1.666797	0.872225	1.957432	0.894852
1.515939	1.332787	1.536999	0.933546	1.666963	0.870946	1.95785	0.890981
1.515945	1.33279	1.536984	0.933529	1.667208	0.869705	1.958272	0.887091
1.51593	1.332761	1.536968	0.933529	1.667401	0.868549	1.95855	0.883148
1.515941	1.332764	1.536977	0.933532	1.667544	0.867245	1.958818	0.879186
1.515931	1.332784	1.536962	0.933531	1.667683	0.866088	1.959069	0.875243
1.515944	1.332794	1.536945	0.933547	1.667906	0.864806	1.959329	0.871326
1.515929	1.3328	1.536922	0.933561	1.668036	0.863574	1.95951	0.867346
1.51593	1.332807	1.536926	0.933559	1.668138	0.862369	1.959678	0.863381
1.515932	1.332807	1.536927	0.933567	1.668283	0.861168	1.959833	0.859401
1.515926	1.332818	1.53694	0.93356	1.668389	0.859969	1.959994	0.855473
1.515928	1.332795	1.536943	0.93357	1.668496	0.858622	1.960041	0.851506
1.515924	1.332828	1.536951	0.933585	1.668598	0.857509	1.960064	0.847672
1.515945	1.332817	1.536946	0.933558	1.668717	0.856226	1.960061	0.843768
1.515956	1.332809	1.53698	0.933583	1.668816	0.854992	1.960019	0.839904
1.515953	1.332819	1.536965	0.933579	1.668891	0.853825	1.959974	0.836185
1.515979	1.332836	1.536986	0.93361	1.668943	0.852676	1.959889	0.83252
1.515971	1.332843	1.53698	0.93361	1.669022	0.851516	1.959783	0.828821
1.516005	1.332855	1.536984	0.933633	1.669099	0.850265	1.959682	0.825196
1.516002	1.332855	1.536982	0.933623	1.669098	0.84917	1.95947	0.821622
1.516019	1.33287	1.536959	0.933627	1.669101	0.847997	1.959266	0.818104
1.516011	1.332855	1.536963	0.933601	1.669116	0.846892	1.959028	0.814651
1.516038	1.332843	1.536933	0.933599	1.669157	0.845721	1.958755	0.811155
1.516028	1.33284	1.536901	0.933579	1.669092	0.8446	1.958408	0.807762
1.516062	1.332839	1.536882	0.933575	1.669044	0.843542	1.958122	0.804387
1.516043	1.332853	1.536833	0.933563	1.669026	0.842376	1.957522	0.801147
1.516072	1.332872	1.536789	0.933607	1.669001	0.841331	1.957175	0.797849
1.516056	1.332888	1.536742	0.933623	1.668887	0.840235	1.956794	0.79464
1.516075	1.332934	1.536705	0.933651	1.668807	0.839228	1.956411	0.791397
1.516084	1.33294	1.536665	0.933653	1.668738	0.83823	1.955902	0.788204
1.51608	1.33295	1.536621	0.933656	1.668656	0.837053	1.955445	0.784922
1.516057	1.33292	1.536556	0.933634	1.66855	0.835923	1.954895	0.781683
1.516071	1.332906	1.536542	0.933619	1.668485	0.834877	1.954414	0.77848
1.516065	1.332884	1.536517	0.933565	1.668415	0.833846	1.954019	0.775244
1.51607	1.332877	1.536492	0.933569	1.668259	0.832662	1.953552	0.772143
1.516049	1.332864	1.536463	0.933556	1.668121	0.831625	1.95309	0.768877
1.516055	1.332896	1.536453	0.933562	1.668068	0.83062	1.95223	0.765426
1.516062	1.332922	1.536442	0.933589	1.667965	0.829482	1.951529	0.762311
1.516054	1.332954	1.536453	0.933614	1.667848	0.828517	1.950971	0.759191
1.51605	1.332941	1.536466	0.933624	1.667689	0.827392	1.950301	0.755993
1.51607	1.332974	1.53646	0.93364	1.667628	0.82642	1.949658	0.752779
1.516054	1.332962	1.536456	0.933642	1.667468	0.825266	1.948795	0.749428
1.516073	1.332974	1.536465	0.933632	1.667319	0.824143	1.947994	0.746318
1.51606	1.332952	1.536431	0.933618	1.667181	0.823051	1.947191	0.74294
1.51607	1.332953	1.536438	0.933613	1.667001	0.822048	1.946485	0.739722
1.516067	1.332956	1.536434	0.933614	1.666807	0.820945	1.945638	0.736501
1.516071	1.332959	1.536438	0.933625	1.66666	0.819821	1.944802	0.73331
1.516086	1.332956	1.536411	0.933619	1.666473	0.818783	1.943933	0.730034
1.516087	1.33298	1.536414	0.933624	1.666248	0.81771	1.943042	0.726812
1.516085	1.332975	1.536389	0.933618	1.666015	0.816621	1.942173	0.723643
1.516091	1.332983	1.536383	0.933633	1.665879	0.815651	1.941269	0.720552
1.516098	1.332962	1.536374	0.933617	1.665702	0.814521	1.940361	0.717341
1.516096	1.332967	1.536344	0.933607	1.665508	0.81353	1.939428	0.714289
1.516109	1.332951	1.536327	0.933594	1.665243	0.812458	1.938546	0.711328
1.516113	1.332955	1.536303	0.933608	1.665071	0.811588	1.937655	0.708426
1.51611	1.332959	1.536292	0.933587	1.664887	0.810648	1.936851	0.705571
1.51612	1.333005	1.53628	0.933631	1.664712	0.809666	1.936031	0.702751
1.51613	1.333012	1.536285	0.933658	1.664545	0.808749	1.935243	0.700116
1.516125	1.333042	1.536231	0.933683	1.66443	0.807846	1.934404	0.697814
1.51613	1.333044	1.536224	0.933669	1.664233	0.806984	1.933407	0.695668
1.51612	1.33302	1.536196	0.93367	1.664061	0.806086	1.932696	0.693485
1.51611	1.332992	1.536166	0.93362	1.663943	0.805243	1.93158	0.692213
1.516113	1.332994	1.536115	0.933608	1.663783	0.804474	1.931156	0.689569
1.516083	1.33296	1.536039	0.933578	1.66361	0.803647	1.93063	0.687368
1.516081	1.332958	1.535968	0.933572	1.663468	0.802876	1.929899	0.685626
1.51607	1.332948	1.535859	0.933532	1.663253	0.802024	1.929276	0.683958
1.516058	1.332947	1.535751	0.933554	1.663069	0.801346	1.92852	0.682552
1.516034	1.332964	1.53562	0.933566	1.66288	0.800638	1.92812	0.680553
1.516033	1.333005	1.535528	0.933574	1.662709	0.800057	1.927402	0.679053
1.516004	1.333018	1.535351	0.933571	1.662474	0.79933	1.926766	0.677663
1.516008	1.333029	1.535208	0.933586	1.662254	0.79855	1.925979	0.676223
1.515988	1.333026	1.535075	0.933568	1.662042	0.797796	1.925181	0.674911
1.515984	1.333027	1.534946	0.933574	1.661842	0.797056	1.924754	0.672627
1.515955	1.333006	1.534852	0.933536	1.661625	0.796348	1.923953	0.671015
1.515971	1.333011	1.534749	0.933532	1.661372	0.795582	1.923198	0.669303
1.515947	1.332976	1.534685	0.933511	1.661127	0.794815	1.922408	0.667585
1.515939	1.332959	1.534644	0.933479	1.66094	0.794016	1.921841	0.665251
1.515946	1.332951	1.534599	0.933461	1.660761	0.793189	1.920965	0.663375
1.515961	1.332954	1.534578	0.933471	1.660576	0.792363	1.920087	0.661586
1.515952	1.332962	1.534609	0.933458	1.660414	0.791519	1.919375	0.658659
1.515957	1.332996	1.53463	0.933506	1.660302	0.790732	1.918363	0.657029
1.515969	1.332975	1.534668	0.933502	1.660085	0.789807	1.917566	0.654203
1.515979	1.332999	1.534711	0.933537	1.659888	0.788965	1.916564	0.651924
1.515982	1.332994	1.534774	0.933526	1.659682	0.788061	1.915524	0.649513
1.515998	1.333002	1.534806	0.933526	1.659515	0.787203	1.914494	0.64712
1.516004	1.332992	1.534885	0.933544	1.659297	0.786356	1.913449	0.644619
1.51599	1.33302	1.534916	0.93356	1.659108	0.785383	1.912381	0.642167
1.516001	1.333022	1.53492	0.933548	1.658873	0.784545	1.911197	0.639693
1.515994	1.333025	1.534946	0.933556	1.658617	0.783643	1.910043	0.637146
1.516	1.333004	1.534926	0.933524	1.658318	0.782749	1.908912	0.634655
1.515983	1.332991	1.534922	0.933536	1.658001	0.781876	1.907665	0.632164
1.515983	1.332965	1.534865	0.933503	1.657638	0.78096	1.906362	0.629836
1.515961	1.332961	1.534818	0.933494	1.657298	0.780121	1.905138	0.627497
1.515969	1.33297	1.534766	0.933497	1.656935	0.779265	1.903942	0.625208
1.515952	1.332983	1.534676	0.933492	1.656628	0.778452	1.902682	0.623033
1.51593	1.332973	1.534534	0.933469	1.656205	0.777581	1.901469	0.620797
1.515927	1.332987	1.534446	0.933477	1.65583	0.776726	1.900267	0.618699
1.515921	1.333002	1.534356	0.933475	1.655472	0.776008	1.899091	0.616745
1.515905	1.333028	1.534256	0.933503	1.65511	0.775196	1.897974	0.614779
1.5159	1.33304	1.534168	0.933509	1.654794	0.774382	1.896871	0.61286
1.515887	1.333063	1.534096	0.933496	1.654488	0.773632	1.895859	0.610905
1.515865	1.333032	1.534044	0.933472	1.654261	0.772917	1.894855	0.609153
1.515866	1.333019	1.534007	0.933459	1.653978	0.772086	1.893801	0.607309
1.515858	1.33299	1.533994	0.933407	1.653708	0.771297	1.892907	0.605585
1.515881	1.332976	1.533992	0.933381	1.653499	0.770566	1.892026	0.603765
1.515866	1.332937	1.533982	0.933357	1.653324	0.76982	1.891149	0.601991
1.515857	1.332947	1.533984	0.933326	1.653195	0.769172	1.890254	0.60029
1.515882	1.332942	1.53398	0.933324	1.653006	0.768411	1.889429	0.598699
1.515888	1.33297	1.533992	0.933343	1.652866	0.767781	1.888573	0.597029
1.515882	1.332988	1.53398	0.933356	1.652697	0.767116	1.887725	0.595536
1.51589	1.333013	1.533987	0.933392	1.652325	0.766197	1.886747	0.59383
1.515893	1.333007	1.533976	0.93338	1.652158	0.765592	1.885885	0.592235
1.515906	1.333005	1.533945	0.933378	1.651914	0.764807	1.884906	0.590619
1.515908	1.333009	1.533911	0.933361	1.651684	0.764141	1.883936	0.588988
1.515906	1.332989	1.53387	0.933342	1.651131	0.763203	1.882931	0.587337
1.515906	1.332978	1.533832	0.933307	1.650823	0.762511	1.881889	0.585571
1.515903	1.33298	1.533786	0.933297	1.650464	0.761728	1.880832	0.583963
1.515905	1.33296	1.533695	0.933297	1.649882	0.760674	1.879736	0.582349
1.51589	1.332971	1.533629	0.933304	1.649597	0.760054	1.878618	0.580632
1.515893	1.332946	1.533546	0.933267	1.64926	0.759357	1.877485	0.578857
1.515878	1.332952	1.533474	0.933241	1.648935	0.758706	1.876353	0.577305
1.515855	1.332935	1.533393	0.933238	1.648598	0.758077	1.875101	0.575387
1.515849	1.332971	1.533312	0.933256	1.648306	0.757463	1.873941	0.573756
1.515843	1.332959	1.533226	0.933265	1.64794	0.756836	1.872751	0.572138
1.515823	1.332984	1.533155	0.933252	1.647369	0.755929	1.871456	0.570295
1.515823	1.332958	1.533064	0.933236	1.647077	0.755299	1.870283	0.568579
1.515805	1.332951	1.532992	0.933196	1.646722	0.754641	1.869044	0.566781
1.515813	1.332935	1.53293	0.93314	1.646396	0.754007	1.867826	0.565043
1.51579	1.332946	1.532879	0.933152	1.646019	0.753332	1.866488	0.563403
1.515807	1.332964	1.532784	0.933145	1.645696	0.752662	1.865234	0.5617
1.515784	1.332991	1.532702	0.93316	1.645438	0.752042	1.86401	0.560105
1.515775	1.332972	1.532618	0.933135	1.645032	0.751308	1.862747	0.558336
1.515771	1.332986	1.532544	0.93311	1.644662	0.750563	1.861502	0.556722
1.515768	1.332968	1.532463	0.933078	1.644139	0.749602	1.860325	0.55496
1.515774	1.332958	1.532392	0.933051	1.643743	0.748911	1.859064	0.553385
1.51577	1.332939	1.532314	0.932999	1.643368	0.748242	1.857836	0.551756
1.515758	1.332927	1.532242	0.933005	1.643039	0.747591	1.856605	0.550129
1.515761	1.332925	1.532136	0.932947	1.642501	0.746883	1.855404	0.548636
1.515777	1.332939	1.532058	0.932955	1.64216	0.746253	1.854202	0.546976
1.515765	1.33294	1.531975	0.93297	1.641792	0.74562	1.85293	0.545522
1.515785	1.332974	1.53194	0.93298	1.641385	0.744939	1.851712	0.544039
1.515777	1.332995	1.531886	0.932993	1.641013	0.744277	1.850563	0.542587
1.515777	1.333002	1.531843	0.932989	1.640676	0.743673	1.849345	0.541042
1.515767	1.332972	1.531778	0.932962	1.640391	0.742854	1.848151	0.539428
1.515777	1.332955	1.531753	0.932949	1.640087	0.742217	1.846651	0.538481
1.515764	1.332934	1.531715	0.932906	1.639662	0.741425	1.845457	0.536769
1.515764	1.332934	1.531683	0.932905	1.639333	0.740826	1.844292	0.535323
1.515757	1.332926	1.531679	0.932898	1.638842	0.740035	1.843343	0.533442
1.515756	1.332934	1.531665	0.932922	1.638355	0.739307	1.841905	0.532249
1.515747	1.332949	1.531633	0.932906	1.637949	0.738596	1.841013	0.530306
1.515747	1.332953	1.531597	0.932911	1.63757	0.737925	1.839552	0.529077
1.515733	1.332943	1.531583	0.932916	1.63725	0.737367	1.83867	0.527407
1.515735	1.332963	1.531542	0.932931	1.636899	0.736711	1.837255	0.525929
1.515733	1.332955	1.531482	0.93292	1.636553	0.736024	1.83613	0.524441
1.515705	1.332969	1.531441	0.932919	1.636086	0.735273	1.834821	0.522802
1.515704	1.332928	1.531369	0.932898	1.635708	0.734591	1.833829	0.521076
1.515701	1.332923	1.531309	0.932874	1.63534	0.734051	1.832518	0.519625
1.515677	1.33292	1.531248	0.932867	1.634879	0.733399	1.831131	0.518095
1.51568	1.332929	1.531161	0.932878	1.634227	0.732459	1.829807	0.516599
